"","X","product_id","avg_rating","evaluation_score","product_type","total_score"
"3216",19437,"b00938r0xa",2,3.63008427309771,"pacifier",2.32601685461954
"3217",19438,"b006zists6",4.42857142857143,3.1017712107214,"pacifier",4.16321138500142
"3218",19439,"b00cne8a9o",2,2.70555182450752,"pacifier",2.1411103649015
"3219",19440,"b00ongiu90",5,3.34218174267612,"pacifier",4.66843634853522
"3220",19442,"b00l8jio4g",5,2.78631807868301,"pacifier",4.5572636157366
"3221",19443,"b00nwhdy38",1,3.19450324415893,"pacifier",1.43890064883179
"3222",19445,"b00a5os468",5,2.80339596419635,"pacifier",4.56067919283927
"3223",19446,"b002biip2y",4,3.03612742242997,"pacifier",3.80722548448599
"3224",19449,"b00p5u35de",5,3.38356489944288,"pacifier",4.67671297988858
"3225",19450,"b0010cd2io",5,3.49660819077063,"pacifier",4.69932163815413
"3226",19451,"b00nw6i4no",4.66666666666667,2.96007080070135,"pacifier",4.32534749347361
"3227",19452,"b0056s8agw",3.25,2.98550686501067,"pacifier",3.19710137300213
"3228",19453,"b00pvc61dm",5,2.69694549372178,"pacifier",4.53938909874436
"3229",19458,"B00349LO1I",5,2.78474079231438,"pacifier",4.55694815846288
"3230",19477,"B00BSNK0PS",2,2.39871072601417,"pacifier",2.07974214520283
"3231",19490,"B006I1ZMJO",4.8,2.90305356134549,"pacifier",4.4206107122691
"3232",19493,"b00femotjm",4.5,3.37747687287837,"pacifier",4.27549537457567
"3233",19494,"b00bmf6aec",2,2.65795121610928,"pacifier",2.13159024322186
"3234",19495,"b00488tf38",3.5,3.07724333451598,"pacifier",3.4154486669032
"3235",19497,"b005i49r66",5,3.05598144527002,"pacifier",4.611196289054
"3236",19498,"b00ocy7zcg",5,2.93911333868264,"pacifier",4.58782266773653
"3237",19500,"b00efyadta",5,3.00200011135214,"pacifier",4.60040002227043
"3238",19502,"b00ohajd34",5,2.69676125283768,"pacifier",4.53935225056754
"3239",19504,"b00kvsvspm",5,3.21953680197687,"pacifier",4.64390736039537
"3240",19505,"b00fb5sina",2,2.62041169442494,"pacifier",2.12408233888499
"3241",19506,"b006wn63xm",2,2.69676125283768,"pacifier",2.13935225056754
"3242",19507,"b00i3zi0ag",4,2.77727795364228,"pacifier",3.75545559072846
"3243",19508,"b00jgf1lj4",5,2.82171067050525,"pacifier",4.56434213410105
"3244",19509,"b00063edf4",4,2.82967379931434,"pacifier",3.76593475986287
"3245",19510,"b006otd9wc",3,2.78948925135568,"pacifier",2.95789785027114
"3246",19511,"b00bnebkxs",1,2.3948260113678,"pacifier",1.27896520227356
"3247",19512,"b00cxtwjaa",5,4.18346322540408,"pacifier",4.83669264508082
"3248",19513,"b00djp134k",5,3.55802481077199,"pacifier",4.7116049621544
"3249",19514,"b002vbxy40",3,3.14556536205369,"pacifier",3.02911307241074
"3250",19515,"b005iwm75g",4,3.08329023780718,"pacifier",3.81665804756144
"3251",19516,"b00jgf1h7k",5,3.46768233273576,"pacifier",4.69353646654715
"3252",19517,"b0006hjdqe",4,2.61148968583703,"pacifier",3.72229793716741
"3253",19518,"b009qfgoge",5,2.7811494222641,"pacifier",4.55622988445282
"3254",19519,"b00bs1o14q",5,3.54017441861044,"pacifier",4.70803488372209
"3255",19520,"b0040mn2eu",4,3.07278031735395,"pacifier",3.81455606347079
"3256",19521,"b00hqwyvoq",5,2.91172514905461,"pacifier",4.58234502981092
"3257",19522,"b00gxxquji",5,3.07506069549492,"pacifier",4.61501213909898
"3258",19523,"b00dijgfuo",2,2.12137986765847,"pacifier",2.02427597353169
"3259",19526,"b00fj9tlzw",5,2.8276794545811,"pacifier",4.56553589091622
"3260",19527,"b006p05s42",2,2.71301380676907,"pacifier",2.14260276135381
"3261",19528,"b00d3tpgao",5,2.87444177101225,"pacifier",4.57488835420245
"3262",19529,"b00dkeskeq",5,2.82342767515036,"pacifier",4.56468553503007
"3263",19530,"b0049u1vq4",3,3.16520731006252,"pacifier",3.0330414620125
"3264",19531,"b005xj2vgy",4,3.44741708733447,"pacifier",3.88948341746689
"3265",19532,"b00evteyey",5,2.79629794348463,"pacifier",4.55925958869693
"3266",19533,"b0077235jc",5,3.56815143011482,"pacifier",4.71363028602296
"3267",19534,"b00j57qf9o",5,3.00458830089786,"pacifier",4.60091766017957
"3268",19535,"b00821flt4",3,2.88257760452194,"pacifier",2.97651552090439
"3269",19536,"b00cxpywcc",5,3.64380861224577,"pacifier",4.72876172244915
"3270",19537,"b004bot4xk",5,3.37644578713853,"pacifier",4.67528915742771
"3271",19539,"b009kdobrq",5,3.41874091124847,"pacifier",4.68374818224969
"3272",19540,"b00gvhwm3o",5,2.71860287479409,"pacifier",4.54372057495882
"3273",19541,"b0019qg0gc",1,2.45219236789333,"pacifier",1.29043847357867
"3274",19542,"b002ud6f3q",3,2.21352374464381,"pacifier",2.84270474892876
"3275",19543,"b0013n3vq8",5,3.43857188097548,"pacifier",4.6877143761951
"3276",19544,"b00261bbuy",5,2.65508828278017,"pacifier",4.53101765655603
"3277",19545,"b00buytle6",1,2.28176248602039,"pacifier",1.25635249720408
"3278",19546,"b00gjga338",4,3.61835595655533,"pacifier",3.92367119131107
"3279",19547,"b00nvjouey",4,2.43539069846195,"pacifier",3.68707813969239
"3280",19548,"b00lzkbska",5,3.74183805671674,"pacifier",4.74836761134335
"3281",19549,"b0057eec44",3,3.00917474936098,"pacifier",3.0018349498722
"3282",19550,"b00cw9ienc",4,3.11007399929257,"pacifier",3.82201479985851
"3283",19551,"b00leo86mu",1,2.10749196394818,"pacifier",1.22149839278964
"3284",19552,"b00318clve",4,3.01992878642074,"pacifier",3.80398575728415
"3285",19554,"b00006408k",2.5,2.52059907634097,"pacifier",2.50411981526819
"3286",19556,"b001gq2sa2",5,3.17791688542837,"pacifier",4.63558337708567
"3287",19558,"b004ll81sm",5,2.81167110386662,"pacifier",4.56233422077332
"3288",19559,"b00913dadq",4,2.7587635787298,"pacifier",3.75175271574596
"3289",19560,"b00ee961wy",5,2.78642810424706,"pacifier",4.55728562084941
"3290",19561,"b007b4t88i",4,3.43394824658731,"pacifier",3.88678964931746
"3291",19578,"B00AWLZF02",5,3.28766927455722,"pacifier",4.65753385491144
"3292",19598,"b001eny02g",5,3.9549264907079,"pacifier",4.79098529814158
"3293",19599,"b00awlzfts",5,2.72722945543211,"pacifier",4.54544589108642
"3294",19600,"b000ihqxmy",4,3.85372471444768,"pacifier",3.97074494288954
"3295",19602,"b0068iepli",5,2.95117578628601,"pacifier",4.5902351572572
"3296",19603,"b00fb5rt4e",5,3.32915449099527,"pacifier",4.66583089819905
"3297",19605,"b0035llg2w",5,3.04872736549288,"pacifier",4.60974547309858
"3298",19608,"b00lfrcp4q",5,2.92397372598422,"pacifier",4.58479474519684
"3299",19611,"b00p3amfhi",5,3.4234734001701,"pacifier",4.68469468003402
"3300",19612,"b0000carjq",5,2.78473762960779,"pacifier",4.55694752592156
"3301",19613,"b005vm63x0",5,3.47857470113121,"pacifier",4.69571494022624
"3302",19615,"b0070767du",4.5,3.48584128497253,"pacifier",4.29716825699451
"3303",19616,"b00c2kw3h4",5,2.77296784814305,"pacifier",4.55459356962861
"3304",19617,"b006wldkv2",5,3.27372387777853,"pacifier",4.65474477555571
"3305",19618,"b004j35ke0",5,4.17457135167571,"pacifier",4.83491427033514
"3306",19620,"b00o0xb840",5,3.44297505448807,"pacifier",4.68859501089761
"3307",19621,"b002zb81lc",2,2.12619918104345,"pacifier",2.02523983620869
"3308",19622,"b00fq5nt02",5,2.79103048656478,"pacifier",4.55820609731296
"3309",19624,"b004xcjwly",5,3.23526157990779,"pacifier",4.64705231598156
"3310",19625,"b00701c0v4",5,3.34377256346141,"pacifier",4.66875451269228
"3311",19626,"b0012v3oou",2.5,2.6658421904254,"pacifier",2.53316843808508
"3312",19627,"b00lc344hy",5,2.737079825655,"pacifier",4.547415965131
"3313",19628,"b00av53yxo",4,3.17980547913529,"pacifier",3.83596109582706
"3314",19629,"b00h5inki4",5,2.75876255774324,"pacifier",4.55175251154865
"3315",19630,"b00hifm9nq",5,2.69676125283768,"pacifier",4.53935225056754
"3316",19631,"b00i2pfmia",5,4.08548624456495,"pacifier",4.81709724891299
"3317",19633,"b003yfitag",5,2.99783573626773,"pacifier",4.59956714725355
"3318",19635,"b001o9ngcu",5,2.76135298465119,"pacifier",4.55227059693024
"3319",19636,"b005iwm7we",3.5,3.1417447195964,"pacifier",3.42834894391928
"3320",19637,"b004r2fnpo",5,2.78473701442278,"pacifier",4.55694740288456
"3321",19638,"b0058ct68m",5,2.81037373419338,"pacifier",4.56207474683868
"3322",19639,"b00ktyxk7w",5,4.05871113679364,"pacifier",4.81174222735873
"3323",19640,"b00h8msfe6",5,3.58115867872086,"pacifier",4.71623173574417
"3324",19641,"b001o9h5q8",5,3.08658643574542,"pacifier",4.61731728714908
"3325",19642,"b00j2p9ws0",5,3.57438396999642,"pacifier",4.71487679399928
"3326",19643,"b002rl808y",5,3.25980751553433,"pacifier",4.65196150310687
"3327",19644,"b004izwqyq",4,3.08206558496071,"pacifier",3.81641311699214
"3328",19645,"b00p21f4z8",5,2.69741798650345,"pacifier",4.53948359730069
"3329",19647,"b00cwn3fri",4.5,3.33079312365487,"pacifier",4.26615862473097
"3330",19648,"b00m1y57r4",5,2.81244298722907,"pacifier",4.56248859744581
"3331",19650,"b00pn08utk",5,3.09498122837556,"pacifier",4.61899624567511
"3332",19651,"b00fskx266",5,3.90605112264193,"pacifier",4.78121022452839
"3333",19652,"b009ydcn8g",5,2.81310466929264,"pacifier",4.56262093385853
"3334",19655,"b00005bmdx",5,3.167245356723,"pacifier",4.6334490713446
"3335",19657,"b004zlyvnm",1,2.86320942368935,"pacifier",1.37264188473787
"3336",19658,"b0061bw6xg",3,2.71271503216054,"pacifier",2.94254300643211
"3337",19659,"b00ahg8fng",2,3.68465103977102,"pacifier",2.3369302079542
"3338",19661,"b000av5lz8",4.16666666666667,3.21862613214359,"pacifier",3.97705855976205
"3339",19664,"b00mgbz19q",5,4.50465489516736,"pacifier",4.90093097903347
"3340",19665,"b00m5ownd6",5,4.0226975787821,"pacifier",4.80453951575642
"3341",19666,"b007ctpwxw",5,4.41566569227843,"pacifier",4.88313313845569
"3342",19668,"b008j4fhz2",4,3.05541943372774,"pacifier",3.81108388674555
"3343",19670,"b002ipghos",2,2.64258804354011,"pacifier",2.12851760870802
"3344",19672,"b00k86qvko",4,2.92215446511786,"pacifier",3.78443089302357
"3345",19673,"b0011uh78g",3.5,3.21041187499413,"pacifier",3.44208237499883
"3346",19674,"b00ks2ntc6",5,2.81518771765348,"pacifier",4.5630375435307
"3347",19676,"b00hnonf1w",4,2.76740182296962,"pacifier",3.75348036459392
"3348",19677,"b00ahvr4la",4.5,3.14440483457498,"pacifier",4.228880966915
"3349",19678,"b00jejc39y",5,3.6367911339744,"pacifier",4.72735822679488
"3350",19679,"b007pt41s6",4.5,2.97636702866851,"pacifier",4.1952734057337
"3351",19681,"b000g6bzji",2.5,2.69011637733437,"pacifier",2.53802327546687
"3352",19682,"b00n1v483a",3,2.29744326282431,"pacifier",2.85948865256486
"3353",19683,"b00e8nq7km",3,2.90295175461394,"pacifier",2.98059035092279
"3354",19685,"b00eoj061g",5,2.80961246095174,"pacifier",4.56192249219035
"3355",19686,"b004cl9yhs",4.66666666666667,3.30951814821872,"pacifier",4.39523696297708
"3356",19687,"b00gef7jcm",2,2.09870332302847,"pacifier",2.01974066460569
"3357",19688,"b00evk5p7i",5,2.91210333206228,"pacifier",4.58242066641246
"3358",19690,"b008a6gb8q",2,2.67428266009771,"pacifier",2.13485653201954
"3359",19692,"b008vpa76i",4.5,3.03521554148792,"pacifier",4.20704310829758
"3360",19706,"b00n36bsa4",5,3.34524595946325,"pacifier",4.66904919189265
"3361",19708,"b004bsfngi",5,2.9400196242916,"pacifier",4.58800392485832
"3362",19710,"b000f7m82g",1,2.66490240356893,"pacifier",1.33298048071379
"3363",19711,"b007ufw13m",5,3.1403612098794,"pacifier",4.62807224197588
"3364",19712,"b002g9mzh4",5,3.6753633317799,"pacifier",4.73507266635598
"3365",19713,"b0038je3r6",5,3.21940822757808,"pacifier",4.64388164551562
"3366",19714,"b00blthw6e",1,2.69676125283768,"pacifier",1.33935225056754
"3367",19715,"b00lzwfmc8",5,2.78114567286282,"pacifier",4.55622913457256
"3368",19716,"b005xhhld4",5,2.78473540110629,"pacifier",4.55694708022126
"3369",19717,"b00h5gw8lg",4,3.1732213993024,"pacifier",3.83464427986048
"3370",19718,"b000hm9gj2",5,3.04355356554227,"pacifier",4.60871071310845
"3371",19721,"b0052qokxu",3,2.72463896814274,"pacifier",2.94492779362855
"3372",19722,"b005d7gags",4,2.73029532567747,"pacifier",3.74605906513549
"3373",19723,"b002wlgv08",3.5,2.27115602087209,"pacifier",3.25423120417442
"3374",19724,"b005ayc45a",4.5,2.70985948983003,"pacifier",4.14197189796601
"3375",19725,"b00bevsrtk",5,2.75876127667749,"pacifier",4.5517522553355
"3376",19727,"b003trvfjg",4,3.04359158656923,"pacifier",3.80871831731385
"3377",19730,"b00d1mzomi",5,2.82795492123862,"pacifier",4.56559098424772
"3378",19731,"b00849l3t6",5,2.52684859888432,"pacifier",4.50536971977686
"3379",19732,"b004pvuhg2",5,3.39168368252508,"pacifier",4.67833673650502
"3380",19733,"b001cwjexe",5,3.01167392248684,"pacifier",4.60233478449737
"3381",19734,"b005iapzji",5,2.95070235201713,"pacifier",4.59014047040343
"3382",19735,"b001dnjbdk",5,2.89925980447392,"pacifier",4.57985196089478
"3383",19736,"b00nvfub6y",4,2.740814075675,"pacifier",3.748162815135
"3384",19737,"b00bzafn9c",5,3.94640071475668,"pacifier",4.78928014295134
"3385",19740,"b00gulb16u",3,2.41456721517767,"pacifier",2.88291344303553
"3386",19741,"b004s5w9ts",5,3.15214402183285,"pacifier",4.63042880436657
"3387",19742,"b00dtggoo8",4.5,3.18971188474617,"pacifier",4.23794237694923
"3388",19743,"b00hnrqx4k",4,3.42187594355995,"pacifier",3.88437518871199
"3389",19744,"b00277qnsw",5,2.82074666250598,"pacifier",4.5641493325012
"3390",19745,"b0085425y2",5,3.18028289569361,"pacifier",4.63605657913872
"3391",19746,"b008b34aya",2,2.69647094634168,"pacifier",2.13929418926834
"3392",19747,"b008podtba",3,3.514321300435,"pacifier",3.102864260087
"3393",19748,"b004b762ak",2.85714285714286,2.86915347336512,"pacifier",2.85954498038731
"3394",19749,"b007ragalo",3.5,3.44882283885124,"pacifier",3.48976456777025
"3395",19751,"b006ritggi",5,2.81850797847797,"pacifier",4.56370159569559
"3396",19752,"b00awjhbss",2,3.58926521087164,"pacifier",2.31785304217433
"3397",19754,"b000kjzowu",3.33333333333333,2.92672455843982,"pacifier",3.25201157835463
"3398",19755,"b0038jdvbk",5,2.9701437781284,"pacifier",4.59402875562568
"3399",19756,"b00lmfas3g",5,3.45872565610996,"pacifier",4.69174513122199
"3400",19757,"b006jxnlrq",5,3.80834286532308,"pacifier",4.76166857306462
"3401",19758,"b00mykeekq",5,2.78100394173347,"pacifier",4.55620078834669
"3402",19759,"b00ik1tuzm",5,3.31234448940189,"pacifier",4.66246889788038
"3403",19761,"b002fb7fly",4.5,3.4045412516414,"pacifier",4.28090825032828
"3404",19762,"b000weho76",4.5,2.77643722684094,"pacifier",4.15528744536819
"3405",19763,"b009cascrm",3,3.16041699467207,"pacifier",3.03208339893441
"3406",19764,"b001u9ouyc",4.6,3.20881774739776,"pacifier",4.32176354947955
"3407",19765,"b0098punhs",5,3.06774418076108,"pacifier",4.61354883615222
"3408",19766,"b001bq5imm",2,2.87539646189465,"pacifier",2.17507929237893
"3409",19768,"b0071xouiw",5,3.65807654092937,"pacifier",4.73161530818587
"3410",19771,"b00d7f75cq",4.5,2.84410438809883,"pacifier",4.16882087761977
"3411",19772,"b0013fgwd0",4.75,3.51918254593674,"pacifier",4.50383650918735
"3412",19773,"b000akb4im",5,3.06242462413106,"pacifier",4.61248492482621
"3413",19775,"b007etjqi2",1,2.61553578463864,"pacifier",1.32310715692773
"3414",19777,"b00005yye3",2,1.89400041868954,"pacifier",1.97880008373791
"3415",19778,"b00flxbd2k",5,2.90436268365311,"pacifier",4.58087253673062
"3416",19779,"b00nrbktuu",5,4.1173126886919,"pacifier",4.82346253773838
"3417",19780,"b007uxo9um",5,3.16934317216857,"pacifier",4.63386863443371
"3418",19781,"b004sp3nne",4,2.69676125283768,"pacifier",3.73935225056754
"3419",19782,"b0083tu2k8",5,3.90412392717605,"pacifier",4.78082478543521
"3420",19784,"b00hb03in8",5,2.94526061775878,"pacifier",4.58905212355176
"3421",19785,"b002dwals4",4,2.69676125283768,"pacifier",3.73935225056754
"3422",19787,"b00hazsbbs",5,3.19364075617465,"pacifier",4.63872815123493
"3423",19788,"b001l2sa6m",5,2.83640334840022,"pacifier",4.56728066968004
"3424",19789,"b00dwwt5n6",5,3.30654534320809,"pacifier",4.66130906864162
"3425",19791,"b00581ewfa",3,2.62661950085258,"pacifier",2.92532390017052
"3426",19793,"b00khr7m1q",3,3.22061904642261,"pacifier",3.04412380928452
"3427",19794,"b008r6kf9a",4,3.57563043434832,"pacifier",3.91512608686966
"3428",19796,"b00a9v4q9q",5,2.81369199285446,"pacifier",4.56273839857089
"3429",19797,"b00e4usq94",4.5,2.74946398445852,"pacifier",4.1498927968917
"3430",19798,"b000uzxgcy",4,3.08712662274561,"pacifier",3.81742532454912
"3431",19799,"b000vnlhgw",5,3.43978874965332,"pacifier",4.68795774993066
"3432",19800,"b00l74f7kg",5,2.95931230447322,"pacifier",4.59186246089464
"3433",19801,"b006ypty20",5,3.51080201341295,"pacifier",4.70216040268259
"3434",19802,"b004el4ql0",3,3.05907562251317,"pacifier",3.01181512450263
"3435",19803,"b00b1ktz04",5,2.91591373550093,"pacifier",4.58318274710019
"3436",19804,"b00bxe67vs",5,2.67171673243197,"pacifier",4.53434334648639
"3437",19805,"b004ezpg8i",5,3.41289927598717,"pacifier",4.68257985519743
"3438",19806,"b0097gucz6",5,3.41635418243549,"pacifier",4.6832708364871
"3439",19807,"b00384yj66",5,3.94496125585027,"pacifier",4.78899225117005
"3440",19808,"b00133wbx2",5,2.78642297194548,"pacifier",4.5572845943891
"3441",19809,"b00itvvwky",5,2.78473363197172,"pacifier",4.55694672639434
"3442",19810,"b000h953y2",5,2.85877353011013,"pacifier",4.57175470602203
"3443",19811,"b00lnqtiv2",5,2.85162021595689,"pacifier",4.57032404319138
"3444",19812,"b00flxbhiu",5,2.78283312450122,"pacifier",4.55656662490024
"3445",19813,"b00ns2teh2",5,3.8931557490157,"pacifier",4.77863114980314
"3446",19826,"B00L4QMKJS",5,2.69676125283768,"pacifier",4.53935225056754
"3447",19839,"b00ceh7ekq",4,2.82403810398384,"pacifier",3.76480762079677
"3448",19840,"b00hucwa7c",5,4.51441897967737,"pacifier",4.90288379593547
"3449",19842,"b009syevxg",5,3.43540662631349,"pacifier",4.6870813252627
"3450",19844,"b00h8mskau",4,2.69676125283768,"pacifier",3.73935225056754
"3451",19845,"b0031alswk",5,3.6158734042614,"pacifier",4.72317468085228
"3452",19847,"b001fwy1h0",4.66666666666667,3.27649564922264,"pacifier",4.38863246317786
"3453",19848,"b0007lqkn8",5,3.41929899751722,"pacifier",4.68385979950344
"3454",19849,"b00ed20kd8",5,3.42085106501227,"pacifier",4.68417021300245
"3455",19850,"b0048sobgo",4.5,3.00388733516568,"pacifier",4.20077746703314
"3456",19852,"b00doguy3k",5,3.54227493446866,"pacifier",4.70845498689373
"3457",19853,"b000gxcblw",4,3.04926475066047,"pacifier",3.80985295013209
"3458",19854,"b004p1iwms",5,3.27828282971248,"pacifier",4.6556565659425
"3459",19855,"b0017lczeu",3.75,3.14625277102869,"pacifier",3.62925055420574
"3460",19856,"b0009rg8r8",3.75,3.30186438034702,"pacifier",3.6603728760694
"3461",19857,"b00i92l7lc",5,3.36888666779553,"pacifier",4.67377733355911
"3462",19858,"b0055lv3xw",5,2.76738427622673,"pacifier",4.55347685524535
"3463",19859,"b006rdqjvs",5,2.86586374379834,"pacifier",4.57317274875967
"3464",19860,"b004ytytqo",5,2.98428426797646,"pacifier",4.59685685359529
"3465",19862,"b001cmlsaq",5,2.79102539196321,"pacifier",4.55820507839264
"3466",19863,"b009cdzvfa",5,2.7913958070066,"pacifier",4.55827916140132
"3467",19866,"b00ech5ara",5,3.27091107892162,"pacifier",4.65418221578432
"3468",19867,"b00i5ykvra",5,2.81090282725128,"pacifier",4.56218056545026
"3469",19868,"b004ickode",5,2.99277271191142,"pacifier",4.59855454238228
"3470",19870,"b00ajsixvq",5,2.80338536292754,"pacifier",4.56067707258551
"3471",19871,"b000qij020",2,2.53521284040258,"pacifier",2.10704256808052
"3472",19872,"b005638c6u",5,2.78114267822435,"pacifier",4.55622853564487
"3473",19873,"b00fnl18wa",5,2.90322143791261,"pacifier",4.58064428758252
"3474",19874,"b008ng3xra",4,2.76848687218121,"pacifier",3.75369737443624
"3475",19875,"b00m1rodik",4,2.69676125283768,"pacifier",3.73935225056754
"3476",19876,"b00f4an5sk",5,4.10452318702786,"pacifier",4.82090463740557
"3477",19878,"b00m56di42",3,2.98265092693924,"pacifier",2.99653018538785
"3478",19880,"b0053yhe0m",3,2.80100423708966,"pacifier",2.96020084741793
"3479",19881,"b003i8687a",4,2.63964835619956,"pacifier",3.72792967123991
"3480",19882,"b00i4bz8qs",5,3.05405120025586,"pacifier",4.61081024005117
"3481",19883,"b0006512k6",4,2.77232808767277,"pacifier",3.75446561753455
"3482",19884,"b0010tsk2k",4.5,3.48585276897475,"pacifier",4.29717055379495
"3483",19887,"b00005c5h4",5,2.7772709771585,"pacifier",4.5554541954317
"3484",19888,"b00a72mxlu",5,3.26079388347906,"pacifier",4.65215877669581
"3485",19889,"b00i3x685w",1,2.64023973803648,"pacifier",1.3280479476073
"3486",19891,"b007zfeqwg",5,3.14516057773134,"pacifier",4.62903211554627
"3487",19892,"b007n1hwd2",4,3.42748071023899,"pacifier",3.8854961420478
"3488",19896,"b000hvc1fo",5,2.69758776829148,"pacifier",4.5395175536583
"3489",19897,"b00aivn87i",4,3.87628008744601,"pacifier",3.9752560174892
"3490",19898,"b00mpk6umk",5,2.828652837688,"pacifier",4.5657305675376
"3491",19899,"b007p58o56",1,2.01373990889353,"pacifier",1.20274798177871
"3492",19902,"b00m74dgee",5,2.78780081706047,"pacifier",4.55756016341209
"3493",19903,"b00h8msle0",5,2.78642121642743,"pacifier",4.55728424328549
"3494",19904,"b00g25vity",5,2.75875881597935,"pacifier",4.55175176319587
"3495",19905,"b002riii48",2.5,2.81345605345749,"pacifier",2.5626912106915
"3496",19906,"b00dmdkyui",4,2.8978581437868,"pacifier",3.77957162875736
"3497",19907,"b000a7v1em",4.5,3.35617363493345,"pacifier",4.27123472698669
"3498",19908,"b00b3nb8ue",5,3.07945443046379,"pacifier",4.61589088609276
"3499",19909,"b00k9p7y32",4,3.98113871101335,"pacifier",3.99622774220267
"3500",19910,"b008cewlrq",5,2.79066924395791,"pacifier",4.55813384879158
"3501",19911,"b00djp14ye",4,3.80744440956722,"pacifier",3.96148888191344
"3502",19912,"b0013fcbjo",5,2.77924148530161,"pacifier",4.55584829706032
"3503",19913,"b00hlovzu2",5,2.78283125476369,"pacifier",4.55656625095274
"3504",19914,"b003lw7lf6",5,2.77924148530161,"pacifier",4.55584829706032
"3505",19916,"b00jbynkwg",5,1.97649021816224,"pacifier",4.39529804363245
"3506",19917,"b008ye661g",5,2.69676125283768,"pacifier",4.53935225056754
"3507",19918,"b00iogjxx2",5,2.79940334712884,"pacifier",4.55988066942577
"3508",19919,"b0036sgc8c",3,3.11632683591074,"pacifier",3.02326536718215
"3509",19920,"b000i6c6yo",5,2.64507273163712,"pacifier",4.52901454632742
"3510",19921,"b0081c9uo6",3,2.7608680172803,"pacifier",2.95217360345606
"3511",19922,"b005cvx716",4.5,2.99431503038643,"pacifier",4.19886300607729
"3512",19923,"b00lms7ea8",5,2.75875855056291,"pacifier",4.55175171011258
"3513",19926,"b00b1m2s0q",5,3.20749163785412,"pacifier",4.64149832757082
"3514",19929,"b00b1m2q62",5,3.45685295818566,"pacifier",4.69137059163713
"3515",19931,"b00499cgv4",5,3.21147181825624,"pacifier",4.64229436365125
"3516",19932,"b00fz0g504",5,2.97836690693095,"pacifier",4.59567338138619
"3517",19935,"b00bzahvd8",5,3.39830771227025,"pacifier",4.67966154245405
"3518",19936,"b0013fcqia",5,3.34962166357617,"pacifier",4.66992433271523
"3519",19937,"b00f3jzy1s",4,3.28115284445145,"pacifier",3.85623056889029
"3520",19938,"b00b9hl5zc",4,2.92718484475158,"pacifier",3.78543696895032
"3521",19939,"b00eb1jpfu",2,2.75868966402547,"pacifier",2.15173793280509
"3522",19940,"b005teldqc",5,2.81656024423598,"pacifier",4.5633120488472
"3523",19941,"b0076phzjq",5,2.74701228976449,"pacifier",4.5494024579529
"3524",19943,"b00h8msfcs",5,3.51207644083265,"pacifier",4.70241528816653
"3525",19964,"B006Y8DFPE",3,3.07711931344415,"pacifier",3.01542386268883
"3526",19985,"b00lp500b8",4,4.01154681994104,"pacifier",4.00230936398821
"3527",19986,"b002sw3cas",5,2.89923869418647,"pacifier",4.57984773883729
"3528",19987,"b006pasij4",2,2.69693955838437,"pacifier",2.13938791167687
"3529",19988,"b008rmgipy",5,2.77726926877284,"pacifier",4.55545385375457
"3530",19993,"b00oobt9bw",5,2.7657127705996,"pacifier",4.55314255411992
"3531",19994,"b00849l3qo",5,2.78760447397057,"pacifier",4.55752089479411
"3532",19995,"b00b13cq66",1,2.51722046472664,"pacifier",1.30344409294533
"3533",19999,"b007frjq5g",4,3.56308826252078,"pacifier",3.91261765250416
"3534",20000,"b006qbi81k",4,4.44550011562553,"pacifier",4.08910002312511
"3535",20001,"b007ng5uf4",4.27272727272727,3.07651663900923,"pacifier",4.03348514598366
"3536",20003,"b00nbf7z9u",5,3.38571568500289,"pacifier",4.67714313700058
"3537",20004,"b00csawinw",5,2.81668542760817,"pacifier",4.56333708552163
"3538",20006,"b00oh4sfg6",5,2.7897107705079,"pacifier",4.55794215410158
"3539",20008,"b00a72mxmo",4,3.30722034547064,"pacifier",3.86144406909413
"3540",20009,"b00hqmmlp2",5,2.87808035054542,"pacifier",4.57561607010908
"3541",20010,"b007lkfw7i",4,2.68587332655636,"pacifier",3.73717466531127
"3542",20011,"b00jfun6zc",5,4.23564317799726,"pacifier",4.84712863559945
"3543",20012,"b000e82wrm",5,2.78282943898683,"pacifier",4.55656588779737
"3544",20013,"b00it4egvs",4,3.40205054257105,"pacifier",3.88041010851421
"3545",20014,"b00ner2dzg",4,2.79139294882012,"pacifier",3.75827858976402
"3546",20018,"b0058u1tha",5,3.38035293283609,"pacifier",4.67607058656722
"3547",20021,"b00hr34vf8",5,3.14715633916841,"pacifier",4.62943126783368
"3548",20023,"b00djbu7fu",3,4.0622880469701,"pacifier",3.21245760939402
"3549",20025,"b00axs00iq",5,2.69676125283768,"pacifier",4.53935225056754
"3550",20057,"b00niu69sq",5,2.93674534397724,"pacifier",4.58734906879545
"3551",20059,"b00adel5um",5,2.94653225664212,"pacifier",4.58930645132842
"3552",20060,"b00kwhij86",1,2.33789534411578,"pacifier",1.26757906882316
"3553",20061,"b0091537be",5,3.14945215269487,"pacifier",4.62989043053897
"3554",20062,"b003tsdmh8",5,3.47239690952194,"pacifier",4.69447938190439
"3555",20063,"b00mlmbo14",3,3.45534019274875,"pacifier",3.09106803854975
"3556",20064,"b00067auny",3.66666666666667,2.83840404018458,"pacifier",3.50101414137025
"3557",20065,"b00bdi2g8c",5,2.92841183048272,"pacifier",4.58568236609654
"3558",20066,"1450860168",2,2.19212804815273,"pacifier",2.03842560963055
