"","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date"
"1780","US",20861722,"R28LLVQ3COHCXQ","B003837V8A",475989673,"t3 featherweight luxe hair dryer","Beauty",1,0,1,"N","Y","This hairdryer started sparking and burned my arm","I bought my hair dryer about 6 months ago.  I wasn't overly impressed with it.  It never seemed to get as hot as my previous T3 dryer and didn't smooth my hair like before.  The topper came yesterday when the dryer started sparking as I was using it leaving a nice burn on my arm.  I thought $90 for this dryer was a deal compared to stores but truth is the dryer isn't worth $9!!  Either T3 is making really cheap products or this is a knock off.  Buyer beware!!",2012-12-30
"1781","US",44793341,"R3707K30VCNKNH","B0009XH6WI",197856712,"andis 1600w quiet hangup hair dryer with night light","Beauty",4,1,1,"N","Y","Bright nightlight.","Nightlight is very bright! Beware if bathroom is off the bedroom, you may need to cover it to tone it down. Otherwise, the hairdryer is excellent - nice to be able to set power for either 1200 or 1600 watts (recessed switch, takes a tool). Then you have high/low finger switch.",2012-12-30
"1782","US",40321473,"R3MV284URUKHH0","B007F2Q0UK",66259499,"hot tools 1059 tourmaline ionic standing hair dryer hood rolling salon wheels","Beauty",4,3,4,"N","Y","Very nice","My hairdresser comes to my house and this is absolutely perfect for home use.  The temperature is just right and the hood is comfortable.",2012-12-29
"1783","US",35844760,"R3BMYI9E5Y510X","B00092M2X2",221722169,"hot tools ionic anti-static professional dryer - model # 1035 - black/purple hair dryer for unisex","Beauty",1,0,1,"N","Y","Defective","We ordered this as a Christmas gift on the recommendation of our stylist.  She spoke highly of the product and manufacturer.  However, upon opening, the dryer did not work on the High setting.  We will need to return it.",2012-12-29
"1784","US",24424734,"RR5W3Z9JIR9IZ","B0009XH6V4",670161917,"andis micro turbo hair dryer","Beauty",4,1,1,"N","Y","It works","I had it for a while and I haven't had any problems with it.  What more is there to say?",2012-12-29
"1785","US",21733261,"R1Q136RDK5DPXW","B000GWF57U",453645026,"turbo power turbo 1500 professional hair dryer","Beauty",5,1,1,"N","N","luv it!!!! best dryer ever","It let my hair so nice and without freeze!!!!! im so sad that i drop mine by mistake after 3 years that i have it with me, but ill defenetly buy it again!!!",2012-12-29
"1786","US",17395208,"R2QU9G4BI6QV1G","B000R80ZTQ",486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black","Beauty",5,0,0,"N","Y","Loved this!","Speedy shipment, easy ordering, sent just as described, awesome product. My teen aged daughter is loving this hair styler! Thanks!",2012-12-29
"1787","US",15377372,"R2O3HA2QXL0OTX","B00132ZG3U",758099411,"conair 1875 watt tourmaline ceramic hair dryer","Beauty",5,0,0,"N","Y","Love it!","Took years for me to buy a new hairdryer and I will never wait again to do so.  This hairdryer has power, works great, on the quieter side of blow dryers and really does the job!",2012-12-29
"1788","US",8640240,"RPCG3CN2DTCPC","B001UHN0OA",396337866,"extracompact twinturbo 3500 2000 watt compact professional hair dryer","Beauty",5,2,2,"N","N","Love this dryer","I'm a professional hairstylist and have purchased this dryer two times. My old one broke but I use it every day all day and had it for two years. The new one seems improved from last time with a better sturdier power chord. It's super powerful and light and heats up to the perfect temp hot but not overly hot. Overall I love it and it makes my job easier!",2012-12-29
"1789","US",45651809,"RE6KBF06UCV6M","B0009XH6UU",486589264,"andis pro style soft grip 1600 watt hair dryer","Beauty",4,0,0,"N","Y","Small & compact, but Powerful","Throughout extensive travels, I would find this model in better hotels & resorts and decided to get one for myself.  Really good, easy to control and direct to exact spots for drying and styling.  Doesn't have a &#34;Cool shot&#34; button, but I really don't miss it.",2012-12-29
"1790","US",48766670,"R2VJASJM5EQM7R","B003837V8A",475989673,"t3 featherweight luxe hair dryer","Beauty",1,0,1,"N","N","Broke after TWO uses","I bought this for my mum and myself for Christmas... Didn't even last until the New Year and broke after two lousy uses. Biggest waste of $250 I've ever spent",2012-12-29
"1791","US",46013166,"R2839RX2ON5LLS","B000R80ZTQ",486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black","Beauty",5,0,0,"N","Y","Infiniti  Dryer","Nice product with a lot of power.  I love how the cord reels up inside of the dryer for storage.  Great buy.",2012-12-29
"1792","US",46613156,"R1UO903F79EPUF","B0009XH6TG",47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)","Beauty",3,1,1,"N","Y","Not impressed","I'm a little disappointed, Andis.<br /><br />I bought this dryer for trips, and it does what it needs to do - it folds up, it dries my hair. But it's rather loud, and the cord isn't entirely retractable, and it's frankly a little underpowered - it's slow. Is it fine for trips? Yes. But I've used much better, stronger dryers that cost far less. Be aware: You're paying for the label, not the performance. (&#34;Ceramic&#34; - oh lord, that is truly up there with &#34;ionic&#34; in the pantheon of absurd &#34;just paint it on there and add another zero to the price&#34; labels!) I don't hate it, but I wouldn't buy it again.",2012-12-29
"1793","US",47676958,"R21ETJDIRM8FAV","B000RZLL38",983445543,"oster tourmaline wall mount hair dryer 76932-710","Beauty",2,0,0,"N","Y","Fan Blades Fell Off","My wife has used this dryer for eleven months without complaint, UNTIL NOW!  This morning, all six internal blower blades literally just suddenly fell apart.  What is otherwise a great product is ruined by the poorly made fan blades.  It's obvious that the blade material is cheap and simply can't hold up.  DO NOT BUY THIS PRODUCT!!!",2012-12-28
"1794","US",20157305,"R2SIW1LNBDLLSG","B001BOFIRO",26711891,"andis tourmaline ionic/ceramic 1875 watt hair dryer","Beauty",4,0,0,"N","Y","would buy again","weight is good and the air preassure is great too!  One small thing I don't like about it is the button location for the temp.  My fingers wrap around that part of the handle and they hit that button and change the temp.  I would buy again though....",2012-12-28
"1795","US",40379479,"R1OJXNPN6U6MLZ","B00440ZZKW",734632472,"t3 featherweight journey travel hair dryer","Beauty",1,10,12,"N","N","Stopped working after three months","I was optimistic about this hairdryer but a few weeks in, a rattling noise started. Then after a few months, it totally stopped blowing warm air and I'm have to replace it. Would not recommend this product. It was a total waste of money.",2012-12-28
"1796","US",38334163,"R3LRHD0QHNAALO","B0050QLDGY",635386699,"remington d3710 ceramic fast finish dual fan turbo hair dryer, 1875 watts","Beauty",5,0,0,"N","Y","I love this dryer","This was my 3rd dryer in about 6 months; couldn't seem to find one with the right amount of heat and airflow.  This one is perfect.",2012-12-28
"1797","US",10905053,"R22Q9AX8GKCLU9","B008O1V33A",569841544,"professional lightweight hair dryer","Beauty",5,0,0,"N","Y","Pro Beauty Hair Dryer","Great Product for the price. Very light  and powerful. You don't have to spend a lot of money for a good hair dryer. You won't be disappointed!",2012-12-28
"1798","US",18805805,"R2LVTVPZZY4DIK","B003V264WW",732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple","Beauty",5,0,0,"N","Y","Great product and great delivery","I've never had a ceramic hair dryer before and I'm amazed at the quality and functionality of this one.  It provides a consistent heat and air flow.  It is heavier than other dryers I've owned and I was told that it is due to the ceramic.  This dryer is also much quieter than others I've used.  The benefits far outweigh a few ounces of extra weight.",2012-12-28
"1799","US",34059367,"R1R3RILWVBX70O","B0009XH6VO",223051644,"andis hangup 1600w wall mount hair dryer","Beauty",5,0,0,"N","Y","Love that it's mounted","One of these is in the employee bathroom at work and I'd used it and decided I wanted one at home.  I love that it's mounted on the wall and out of the way.  Works well for what I need.",2012-12-28
"1800","US",10596055,"RTYT01EVOLSOX","B001AFFBCG",392681682,"revlon 1875w compact travel hair dryer","Beauty",5,0,0,"N","Y","Excellent!","I bought two dryers this is very good!! Small, compact, easy to carry on any trip! The design is beautiful and best of all: it accepts two voltages! Excellent!",2012-12-28
"1801","US",36764446,"R1WQF7MI84ZKIT","B0037MFCHE",423960,"infiniti by conair i series folding handle hair dryer","Beauty",4,0,0,"N","Y","Works Great!","It works great! I love that it is compact and the cord is retractable. My only complaint is the cord is not very long. My outlet is above my sink in my bathroom so the length of the cord is fine for me there, but if I were using an outlet close to the floor I would not be able to move as freely.",2012-12-28
"1802","US",19101780,"R3W4EIRY826ZVH","B003V264WW",732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple","Beauty",5,0,0,"N","Y","Really good","This hair dryer is awesome, The price is great and it has serious power on the top settings, you have to be careful not to burn your face, i have short hair and my whole head is dry in under a min on the max settings. Looks good and feels nice in your hands, not to heavy. My girlfriend loves it",2012-12-28
"1803","US",18106968,"R1G4E7U01UJ6E1","B0009XH6VO",223051644,"andis hangup 1600w wall mount hair dryer","Beauty",5,0,0,"N","Y","Hair dryer","We are enjoying this wall mounted hair dryer very much. It was a gift but we are both enjoying it.",2012-12-28
"1804","US",34026150,"R1S63K9EEYCWUP","B000R80ZTQ",486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black","Beauty",5,0,0,"N","Y","Great product","worked just like it is supposed to really like the dryer got the job done in half the time of my old blower. Will recommend this to anyone.",2012-12-28
"1805","US",28553402,"R1SZK3ZX6LQZKA","B000HK1NK4",791081896,"hello kitty 1875 watt hair dryer","Beauty",5,0,1,"N","Y","My daughter loves it","Bought this for my daughter for Christmas and she has been using it to dry her hair ever since.  She really likes the hello kitty theme and it functions well.",2012-12-28
"1806","US",13532898,"R21SZUFHBXA2GA","B00132ZG3U",758099411,"conair 1875 watt tourmaline ceramic hair dryer","Beauty",5,0,0,"N","Y","Love it","Works great , does what it is supposed to do which is dry hair ..  yes the outer finish starts to peal a little bit around the handle but no big deal .. its a blow dryer not a pair of shoes.  The cost was great too!",2012-12-28
"1807","US",12265096,"R1U8O2PECWQLCK","B000R80ZTQ",486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black","Beauty",5,0,0,"N","Y","Love it","This blow dryer is pretty impressive! I've had it for a few months now and am still happy with it. It dries my hair fast and leaves it smooth. It is actually better than my old $120 blow dryer! Definitely recommend!",2012-12-28
"1808","US",29000483,"RXJ9NY82F9X41","B00092M2VO",238410319,"andis 1875 watt professional ceramic ionic hair dryer","Beauty",5,0,0,"N","Y","love it","Very strong heat and durable product. I use it every day with clients and It works great! Looks good too!",2012-12-27
"1809","US",35836015,"R1OL3ZLZOZX7N1","B000FS1W4U",235105995,"revlon essentials 1875w fast dry hair dryer, rv408","Beauty",1,0,0,"N","Y","Cute but cold!","This blow dryer is cute, but has no air blowing power and barely heats to a warm temperature.  I gave up trying to dry my hair.",2012-12-27
"1810","US",49079417,"R25KI4MNRUFE9P","B0009XH6WI",197856712,"andis 1600w quiet hangup hair dryer with night light","Beauty",5,0,0,"N","Y","Great Hair Dryer unit","Shipped and arrived within estimated time.  My husband installed it the same day and found installation very easy.  I do have to agree with others that the night light is quite bright.  I do partially close the door to our Master bath because of the light, since our bathroom is connected to our bedroom.  No complaints about using the hair dryer.  It is certainly quieter than our other one.  Would definitely purchase another.",2012-12-27
"1811","US",28736242,"R3NE2XD75C1HX5","B002BFX6EO",391944105,"sedu revolution professional hair dryer (4000i)","Beauty",5,2,2,"N","Y","Great blowdryer","This blow dryer is lightweight and powerful.  I have thick Keratin relaxed hair and it tames my hair beautifully.  It gets very hot - which I need - and the airflow is strong.  There is a cool shot that helps with sealing in a curl or wave.  I would definitely recommend this product.",2012-12-27
"1812","US",15783266,"R34P2YJ6EPCV6H","B00132ZG3U",758099411,"conair 1875 watt tourmaline ceramic hair dryer","Beauty",5,0,0,"N","Y","Great product!","A great product for a great price! I am glad I bought it. It is more than I expected. .",2012-12-27
"1813","US",8752204,"RUDF2094K4QD3","B00005O0MZ",694290590,"conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer","Beauty",5,0,0,"N","N","Very good!","It is a great hair dryer. My roommate use it every day and very comfortable! It is a very good choice for this price!",2012-12-27
"1814","US",11374225,"RHIA819MUA41Q","B003TJBI64",218800429,"turbo power megaturbo 3000 professional hair dryer","Beauty",5,0,1,"N","Y","cOMPRA","Excelente los tiempos de entrega, la ropa llego en buen estado. buenos vendedores, Excelente el producto los recomiendo para futuras compras",2012-12-27
"1815","US",28236348,"R1IKXARQ8L2URS","B00016KMIS",983445543,"sunbeam/oster 1500 watt wall mounted hair dryer.","Beauty",4,1,1,"N","Y","Nice Product","I got tired of taking the dryer out of the cabinet and putting it back and the kids &#34;stealing&#34; mine and not putting it back.  Problems solved!  It's attached to the wall :-)  I only wished it was  a little stronger/hotter.",2012-12-26
"1816","US",25410414,"R2W66WZC17ARBQ","B008OEZ0N6",153523919,"pro beauty tools pbdr5886 professional travel hair dryer, white and black","Beauty",5,8,8,"N","Y","Hair Dryer for traveling","Bought it for my daughter for Christmas.  It was just what she wanted.  It had everything that she wanted and more.",2012-12-26
"1817","US",12999876,"RPSNF2U7VTM9V","B007ROD3AG",614083399,"salon sundry professional bonnet style hood 1,000 watt salon hair dryer - multiple colors available","Beauty",1,17,24,"N","Y","Inefficient customer service","Shipment was missing a piece. It took forever for them to figure out what piece i was missing. Repeatedly asked them to overnight the missing piece because i was going out of town. Apparently they overlooked that part of the email. Hopefully they sent the right piece. This review is based on the customer service, not on whether the product works well.",2012-12-26
"1818","US",40050727,"RZFCVK6SB7IOW","B000ALCJR6",218297570,"t3 tourmaline 83808 professional featherweight ceramic ionic hair dryer","Beauty",2,0,1,"N","Y","Disappointed","This dryer is only 1800 watts -  I am sorry I didn't read closer, if the wattage was noted, and purchase a more high-powered dryer.  I didn't return this one because I discarded everything before realizing it.<br />Mary in VA",2012-12-26
"1819","US",16970645,"R2XBGP304L5DHM","B0009XH6TG",47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)","Beauty",5,0,0,"N","Y","Best hair dryer of this kind I have ever bought.","I love the compact, lightweight design and 3 different heat settings & cold shot. Great for a small apartment. I've been using this dryer at least once a week for the past 4 months and have had no problems so far. Attachment helps focus the air flow and is a nice addition. Only complaint so far is that the plug is a bit too smooth, so it's hard to handle when I have hair product on my hands.",2012-12-26
"1820","US",16970645,"R2E91TJERJ8Z6H","B000BFJJ7E",346326614,"conair ionic conditioning 1875 watt cord-keeper hair dryer w/ retractable cord and folding handle","Beauty",5,0,0,"N","N","great while it lasted (over 4 years)","I bought this from Duane Reade over 4 years ago. I loved the compact design, it was perfect for my tiny apartment and the cold shot worked well. It served me well for over 4 years before the GFCI plug crapped out. A replacement plug head was more expensive than the dryer and would have required some soldering or wire splicing or something, so I gave up on it.",2012-12-26
"1821","US",49993952,"RFSCRT885P906","B00132ZG3U",758099411,"conair 1875 watt tourmaline ceramic hair dryer","Beauty",5,0,0,"N","Y","HAIR DRIES FAST","TOTALLY RECOMENDED!! HAIR DRIES VERY FAST, I JUST GOT MINE AND IM PLEASED USING IT EVERY DAY SINCE I GOT IT",2012-12-25
"1822","US",15638649,"R1VUSWG4KTP1G7","B004NPQQLU",26711891,"andis tourmaline ionic/ceramic 1875 watt hair dryer","Beauty",5,0,0,"N","Y","Nice Hair dryer","This hair dryer is attractive and a good hair dryer.  My hair can sometimes be frizzy, but with this dryer, I can get it nice and smooth.  I dry it all the way and then use the cold blast for smooth hair.",2012-12-25
"1823","US",50287700,"RTB8A07RD6AAD","B00132ZG3U",758099411,"conair 1875 watt tourmaline ceramic hair dryer","Beauty",2,0,0,"N","Y","does not match a description","It is very noisy! I was looking for a quiet hair dryer. I would recommend to update a description. I have a old hair dryer that is much more quiet the Conair 225R Comfort Touch Tourmaline Ceramic 1875-Watt Hair Dryer",2012-12-25
"1824","US",16346083,"R3O5A1BSOR73IR","B0009XH6TG",47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)","Beauty",5,0,0,"N","Y","its a small hair dryer!","I bought this as a gift for my sister in law for christmas.. she hasent opened it yet so not sure how good it is yet.",2012-12-25
"1825","US",41738731,"RVFSSQZE7VUH0","B0002G214U",685652978,"conair soft bonnet hair dryer 1 ea","Beauty",5,0,0,"N","Y","Excellent","This did a great job.  What I loved most was how compact and easy it was to use.  I highly recommend!",2012-12-25
"1826","US",51810118,"R349HDZVPWFQ71","B000G666EW",179801564,"proversa micro turbo dual voltage portable hair dryer with 2-speed and heat settings, 1600-watts","Beauty",5,0,0,"N","Y","Convenient Size","Got this to use on my dog who needed to be bathed almost every day.  Gets the job done quickly which is what I wanted.  Have owned it for five months and hope that it has a long life.",2012-12-24
"1827","US",50484535,"R27I7KKQZXATX1","B008O1V33A",569841544,"professional lightweight hair dryer","Beauty",5,0,0,"N","Y","AWESOME BLOWDRYER!!!!!!!!!","This s the best blow dryer that I have ever used!!! Dries hair quickly and leaves a beautiful shine. Also very nice long cord which makes it easy to use.",2012-12-23
"1828","US",24814901,"R2HVN4NQD81Z2T","B003TQPRGY",814216548,"revlon 1875w compact travel hair dryer","Beauty",5,0,0,"N","Y","Very nice.","This hair dryer has Lots of power.  I liked it a lot. I would recommend it. End. Finished. Done. Bye",2012-12-23
"1829","US",51007792,"RXIPT6Q60OJ2A","B0009XH6VY",568981338,"andis hangup 1600w hair dryer with cord hanger","Beauty",4,0,0,"N","Y","Functional and Practical","I have a small bathroom and wanted to leave the little space I had on the vanity for other things.  This mounted easily on a wooden cabinet I had next to the vanity.  The dryer is small - not one of those fancy hairdresser models!  But for what I need it for it works just great.",2012-12-23
"1830","US",48064191,"RBUSFMD8ET01O","B001UE7D2I",127343313,"andis 1875-watt tourmaline ceramic ionic styling hair dryer","Beauty",4,1,1,"N","Y","nice","there was a comb that fit my texture of hair perfectly. the only thing is that this baby gets HOT!",2012-12-23
"1831","US",16821198,"R1UQIJEM6GHWW9","B0009XH6UU",486589264,"andis pro style soft grip 1600 watt hair dryer","Beauty",5,0,0,"N","Y","Works great.","Just what I wanted. Light weight and the switches to turn it off and on and the intensity are easy for me to use. I have MS and have a hard time with switches.",2012-12-23
"1832","US",51323027,"R3NKJ31C0VGG4I","B0009XH6TG",47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)","Beauty",4,0,0,"N","Y","BOUGHT FOR USE BY GUESTS","Since we moved south, we have had many guests.  Finally, we decided to just &#34;outfit&#34; the guest bathroom.  All of our friends who use this hair dryer comment about how nice it is.  Apparently, it's a hit!",2012-12-23
"1833","US",10699841,"R3GTEHH55XOCQ7","B000065DJY",919751065,"revlon 1875w volumizing hair dryer","Beauty",5,0,0,"N","Y","Less noisy","This drys my hair in five minutes and I have a ton of fine hair. Much quieter than my last dryer to the point I wondered if it was working right. Works great for over a month now and easy to clean the intake on the end of dust.  Not too big to store in our vanity drawers.",2012-12-23
"1834","US",23943006,"R35N1T7G711VJQ","B00065AFFE",121009604,"conair 1875 watt ergonomic handle hair dryer","Beauty",5,0,0,"N","Y","Excellent value warehouse deal.","For about $12 you couldn't go wrong. Arrived quickly and blows hot air....what more could one want? So much better than e-bay!",2012-12-23
"1835","US",26608385,"R3VPFS5B9RXYOW","B0009XH6TG",47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)","Beauty",4,0,0,"N","Y","Christmas Gift","My husband has used the same travel hair dryer for 15 years and had a new dryer on his wish list.  He wanted a small, easy-to-carry dryer.  Searched Amazon and found the perfect gift for him.",2012-12-22
"1836","US",30883299,"R18M4803SFMDJN","B0009XH6WI",197856712,"andis 1600w quiet hangup hair dryer with night light","Beauty",4,0,0,"N","Y","Christmas gift","I hope it is what she wanted. :-) it came very quick and pleased with what I have seen.  Affordable too.",2012-12-22
"1837","US",53000419,"R34UNNARUHBL9F","B00132ZG3U",758099411,"conair 1875 watt tourmaline ceramic hair dryer","Beauty",1,12,17,"N","Y","Cheap hair dryer with no power","This hair dryer was a waste of money.<br /><br />The cord is far too short for proper styling unless you are standing within 2 feet of power socket.<br /><br />The warm setting is cool<br /><br />On the hot setting Only the inner part of the dryer blows hot hair and the outer rim is cool air which makes the hot setting basically a warm.<br /><br />Very disappointed- I would pay 15-20 for this as my local CVS.",2012-12-22
"1838","US",51328489,"R14QFX5FFN3IKQ","B0009XH6TG",47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)","Beauty",4,1,1,"N","Y","It is huge","Wow, it is huge ... and not just huge for a &#34;portable&#34; ... I mean huge.  Now maybe it's because this baby is an 1875 watt job and all our other current and prior hair dryers are 1600 or less.  When it is open, it is bigger than any other hair dryer we have ever owned.  When it is closed (folded, for &#34;travel&#34; -- heh, like this would handily fit in a suitcase) this thing is almost as big as my dopp (shaving bag).  Fortunately we travel more by ground so we don't worry much about suitcase space.<br /><br />And, as others have mentioned, the cord does not reel in all the way without help or retries.  We can live with that.  Even once the cord is stored, the cordstop leaves about a foot of cord out.  It wasn't a surprise because other reviewers have mentioned this too.<br /><br />On the plus side it does dry hair quickly.  FYI, all the girls in our family have long thick hair.<br /><br />A very important feature this dryer has -- and a major reason I chose it -- is that it does have a &#34;medium&#34; heat setting.  (Most just have high and low, with low being very low.)  The reason &#34;medium&#34; is important, especially on a high wattage unit, is that &#34;high&#34; can blow circuit breakers.  If you don't whether you have 20amp service on an outlet, you may really want the medium setting.  (Ever try to get a hotel to reset your breaker while your wife's hair is wet?)  The &#34;medium&#34; setting dries hair just fine.  The high setting dries hair scary fast, but I'm not sure how good that much heat is for your hair in the long run, but it is nice to have when you're in a hurry.<br /><br />A word of advice about any high wattage appliance with a cord reel:  always pull the cord all the way out regardless of how much you need.  I don't know if it tells you that in the manual but it's always a good idea because a coiled cord carrying a lot of current will get hot.  From staring at this unit, it is possible the hair dryer draws the cold intake air across the cord reel so they might have thought of that already but I wouldn't rely on that.<br /><br />Anyway, this is a great hair dryer as long as you know before buying about its size and the price is certainly right.the cord reel so they might have thought of that already but I wouldn't rely on that.<br /><br />Anyway, this is a great hair dryer as long as you know before buying about its size and the price is certainly right.",2012-12-22
"1839","US",44332226,"R37O9XHFCZW3FZ","B008O1V33A",569841544,"professional lightweight hair dryer","Beauty",5,0,0,"N","Y","Great Product","The hair dryer itself is light weight and easy to handle.  It also dries faster than the average hair dryer.  Great buy!",2012-12-21
"1840","US",24655754,"R1AUNDOBUCJJZ9","B001QTW2FK",328811288,"conair minipro tourmaline ceramic styler / hair dryer; pink","Beauty",2,1,2,"N","Y","Read the fine print","It was much smaller than I thought it would be.  It really looked like a toy.  I didn't read the details close enough, I guess so I didn't realize it was only 1200 amps instead of 1875.  I decided to give t to a little girl instead of the adult I originally purchased it for.",2012-12-21
"1841","US",49334267,"R29VPQUANB0YT7","B00005O0MZ",694290590,"conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer","Beauty",2,0,0,"N","Y","Lukewarm","It's more or less sufficient for my thin hair and semi-bald head, but the hottest setting is no more than warm-ish.  Other than that, works well.",2012-12-21
"1842","US",50811877,"R6CUB4FZ2FF2T","B0009XH6V4",670161917,"andis micro turbo hair dryer","Beauty",5,0,0,"N","Y","Andis 33805 Micro Turbo Hair Dryer","I love it.  It's very compact and lives up to all of the product descriptions.  I would buy it again.",2012-12-21
"1843","US",7795625,"R16ETI0FIXQ51X","B0043W2C48",630355634,"br beauty meredith 880w salon hair dryer with casters","Beauty",4,3,4,"N","N","Hair dryer","I received this last week and I love it. The only reason I didn't give it five stars is because assembling it was a little more time consuming than I anticipated. After I put it together the adjustable rod didn't move up and down as smoothly as I would have liked but for the price everything was great. I would recommend this to anyone who is looking for a dryer. It gets hot enough and it is very quiet compared to most hair dryers that I have had in the past which is a plus. It is quite large so make sure you have the space to store it if you do purchase it. Overall a great product and I'm very happy with it!",2012-12-21
"1844","US",38480117,"R1PJ6D7BXZMPM0","B0012DL8B4",897437023,"conair vagabond folding handle 1875 watt compact hair dryer 1 ea","Beauty",3,0,1,"N","Y","Switch defective","The product is good. Working Properly, the variable speed switch is defective. It's not going on HIGH. Please Help !!!",2012-12-21
"1845","US",47515026,"R19O6LUPQQ7N9Y","B00005O0MZ",694290590,"conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer","Beauty",4,0,0,"N","Y","Great blower!","Love this blower, it works great. It doesn't have the button issue for me like other reviewers said. I would recommend it.",2012-12-21
"1846","US",38815389,"R12W3V07DMQ5Y9","B003V264WW",732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple","Beauty",5,3,3,"N","Y","Finally a value hairdryer with some oomph!","Three heat settings, three fan settings, a truly cold &#34;cold shot&#34;, and tons of power. As my hair has been getting longer, I've been  cutting it close for work in the morning and realized it's the dang hairdryer! It took forever for me to dry my hair. I went through 2 dryers from the box store (both returned) and couldn't find 'the one.' I didn't want to spend a gazillion dollars!  So for the price, the Remington Pearl is a miracle. It's the best hairdryer I've ever used and I can get to work on time now!",2012-12-20
"1847","US",44810725,"RE1YTVFK0L7LH","B003V264WW",732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple","Beauty",4,0,1,"N","Y","good article","to receive and open it seems of good quality wine in a box well protected. The number of stars not complete because I have not completely exceeds my expectations",2012-12-20
"1848","US",36448186,"R24MKJZ2QTRZGH","B000RZLL38",983445543,"oster tourmaline wall mount hair dryer 76932-710","Beauty",5,0,0,"N","Y","Wall Hair Dryer","Put this in our bathroom at our Oceanfront rental condo, and it works great.  Nice to be able to offer guests an option instead of them having to bring their own.",2012-12-20
"1849","US",22218953,"R1XBCBBLHVO957","B00132ZG3U",758099411,"conair 1875 watt tourmaline ceramic hair dryer","Beauty",3,0,0,"N","Y","A Little Weak","I have long hair which gets frizzy if I don't use a diffuser with the drying. When I use the diffuser with this dryer, it is not very powerful, works great without it.",2012-12-20
"1850","US",15180067,"R1PXVUHVYE24F","B000BBS636",560455235,"conair yb075w pro yellowbird 1875-watt professional hair dryer","Beauty",5,0,0,"N","Y","Good hair dryer","Pretty good for people trying to keep their hair natural without adding chemicals. Very quick and has different settings to get hair dried well.",2012-12-20
"1851","US",21009236,"R367YL79ERCCGQ","B000V87HI4",218297570,"t3 featherweight hair dryer tourmaline ionic bespoke labs 83808","Beauty",5,1,1,"N","Y","Great blow dryer","it does eactly what it says it would do! I get so many compliments on my  long hair and it takes 10 minutes!!!!",2012-12-20
"1852","US",9467375,"RSLPHMI9IV9XO","B000A3I2X4",235105995,"revlon essentials 1875w fast dry hair dryer, rv408","Beauty",4,0,0,"N","N","easy to use","Easy to use, nice grip. Good handle and item reached on time. no hassles and meets my simple needs to dry my hairs after shower.",2012-12-20
"1853","US",42856332,"R1UWXNJV331YD","B004NPQQLU",26711891,"andis tourmaline ionic/ceramic 1875 watt hair dryer","Beauty",5,0,0,"N","Y","Love this hair dryer!!","I read the reviews for the many different Andis hair dryers and finally decided on this one. It is great. Dries my hair quickly without causing it to be fly-away and frizzy. Great purchase!",2012-12-20
"1854","US",15893588,"R3GZXP93ZNPJUG","B00006IV22",357308868,"conair 1875 watt dual voltage folding handle hair dryer","Beauty",5,0,0,"N","N","Still works","I've had this hair dryer at least since high school-- it's been so long I can't remember, probably around 8 years.  I don't use it everyday, but it still works great!",2012-12-19
"1855","US",28948180,"R3PGDQA3XB96IM","B003V264WW",732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple","Beauty",5,0,0,"N","Y","Price quality ratio is excellent","This is an amazing hair dryer for this money. Nice design, comfortable handle. It has exceeded my expectations. Love it!",2012-12-19
"1856","US",42923843,"R23297EH7OVXRI","B0009XH6V4",670161917,"andis micro turbo hair dryer","Beauty",5,0,0,"N","Y","Great small hairdryer","If you have short hair, it works well; not sure how it would work with long hair.  Easy to pack for travel",2012-12-19
"1857","US",44390114,"R2M05OS2SCCDYA","B000A3I2X4",235105995,"revlon essentials 1875w fast dry hair dryer, rv408","Beauty",5,0,0,"N","Y","Revlon Turbo Dryer","Product performs as expected. All plastic housing beats the partial rubberized housing of my old Revlon dryer. The rubber on the old housing becomes extremely tacky.",2012-12-19
"1858","US",41293440,"R1YJV9Q5HOH6PJ","B001AFFBCG",392681682,"revlon 1875w compact travel hair dryer","Beauty",5,0,0,"N","Y","Great Hair dryer","This is the second one I bought.  My daughter took the first one because she liked it so much.  I hope to get a lot of use from it.",2012-12-19
