,product_id,product_type,2012_6_star_rating,2012_6_eval_score,2012_5_star_rating,2012_5_eval_score,2012_4_star_rating,2012_4_eval_score,2012_3_star_rating,2012_3_eval_score,2012_2_star_rating,2012_2_eval_score,2012_1_star_rating,2012_1_eval_score
307,B0009XH6TG,h,4.368421052631579,2.896567094542769,4.2,2.8679960629578587,3.888888888888889,2.837082318277754,4.428571428571429,2.76905975955254,4.666666666666667,2.816031850306458,4.6,2.909688039722485
308,B000E8PG98,h,3.75,2.5067059283527793,3.75,2.5067059283527793,3.75,2.5067059283527793,3.75,2.5067059283527793,3.75,2.5067059283527793,3.3333333333333335,2.5405860986256323
309,B000K7JLGM,h,1.25,1.8945092106424588,1.25,1.8945092106424588,1.3333333333333333,2.0593826150093713,1.0,1.8942861438727439,1.0,1.8942861438727439,1.0,2.2983779529418253
310,B0050QLDGY,h,4.285714285714286,2.6286387619516205,4.285714285714286,2.6286387619516205,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.0,2.5920852764846365
311,B004YZMKKU,h,4.222222222222222,2.9269426438480313,4.25,2.9885089597791774,4.428571428571429,3.061298065929791,4.7272727272727275,3.050300632226002,4.7,3.0449733961190177,4.833333333333333,3.1865590680892244
312,B00006IV22,h,2.5,2.2223446914691527,2.5,2.2223446914691527,2.5,2.2223446914691527,4.0,2.362118768899986,4.0,2.362118768899986,4.0,2.3347293981938764
313,B00132ZG3U,h,4.125,2.7511065187396553,4.076923076923077,2.702940858271814,4.0,2.579865816226108,4.0,2.7180058850784157,3.8,2.6636970913126863,4.25,2.918331152806209
314,B00016KMIS,h,5.0,2.5821161116739213,5.0,2.5821161116739213,5.0,2.7239421748101407,5.0,2.7239421748101407,5.0,2.7239421748101407,5.0,2.7003096508027307
315,B003837V8A,h,4.5,2.53109183054518,4.333333333333333,2.6331336411879374,4.333333333333333,2.6331336411879374,5.0,3.0192500764631327,5.0,3.713080436032365,5.0,3.699718228291209
316,B000X1MCYI,h,5.0,2.957591100089641,5.0,2.957591100089641,5.0,2.698184674364823,5.0,2.698184674364823,5.0,2.698184674364823,5.0,2.67428470779031
317,B00092M2VO,h,3.4,2.2462159021064183,3.4,2.2462159021064183,3.0,2.2871272241234433,3.0,2.2871272241234433,2.3333333333333335,2.1251535263547945,2.3333333333333335,2.0953037230878806
318,B00070E8IS,h,3.0,1.7631345220569212,3.0,1.7631345220569212,3.0,1.7631345220569212,3.0,1.7631345220569212,3.0,1.7631345220569212,3.0,1.7295258411747187
319,B00009YJSJ,h,4.0,2.4920582483318254,3.5,2.1569344930816134,3.5,2.1569344930816134,3.5,2.1569344930816134,3.0,2.1645168840904123,3.0,2.135075794295715
320,B0009XH6WS,h,1.0,2.0825706140383193,1.0,2.0825706140383193,1.0,2.0825706140383193,1.0,2.0825706140383193,1.0,2.0825706140383193,1.0,2.0522786683589906
321,B000R80ZTQ,h,4.0,2.8112055490480534,4.0625,2.7855107385401414,4.1,2.7658314212479818,3.8333333333333335,2.6082813096802138,3.8333333333333335,2.6082813096802138,5.0,2.9373060100306425
322,B000R8Z5FK,h,5.0,1.6997750777186953,5.0,1.6997750777186953,5.0,1.6997750777186953,5.0,1.6997750777186953,5.0,1.6997750777186953,5.0,1.6655085297239582
323,B000GG2HOU,h,4.0,3.7985203924302735,4.0,3.7985203924302735,4.0,3.7985203924302735,4.0,3.7985203924302735,4.0,3.7985203924302735,4.0,3.7860453158500302
324,B000M8YIHG,h,5.0,2.634220882961551,5.0,2.634220882961551,5.0,2.634220882961551,5.0,2.634220882961551,5.0,2.634220882961551,5.0,2.6096567742816776
325,B004GHG8EK,h,1.0,1.9234687995531434,1.0,1.9234687995531434,1.0,1.9234687995531434,1.0,1.9234687995531434,1.0,1.9234687995531434,1.0,1.8915248846624746
326,B002LQBMIA,h,5.0,2.9720801452677303,5.0,2.9720801452677303,5.0,2.9720801452677303,5.0,2.9720801452677303,5.0,2.9720801452677303,5.0,2.9510240613134195
327,B0017TZD7S,h,1.0,2.087287937288595,1.0,2.087287937288595,1.0,2.087287937288595,1.0,2.087287937288595,1.0,2.087287937288595,1.0,2.057044972023441
328,B004AQEOTI,h,1.0,1.700981155303732,1.0,1.700981155303732,1.0,1.700981155303732,1.0,1.700981155303732,1.0,1.700981155303732,1.0,1.6667271301268107
329,B001I6WQY8,h,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
330,B005GD1EP6,h,3.0,2.6767460386943,3.0,2.6767460386943,3.0,2.6767460386943,3.0,2.6767460386943,3.0,2.6767460386943,3.0,2.652623472734761
331,B000GG1944,h,5.0,1.6516305232673472,5.0,1.6516305232673472,5.0,1.6516305232673472,5.0,1.6516305232673472,5.0,1.6516305232673472,5.0,1.616864085803061
332,B003BQ6QXK,h,5.0,2.905890564068025,5.0,2.905890564068025,5.0,2.905890564068025,5.0,2.905890564068025,5.0,2.905890564068025,5.0,2.8841472274220514
333,B000VWSE0A,h,5.0,2.468126834411617,5.0,2.468126834411617,5.0,2.468126834411617,5.0,2.468126834411617,5.0,2.468126834411617,5.0,2.4418381554917428
334,B000P9BR8U,h,3.0,2.3555735450197215,3.0,2.3555735450197215,3.0,2.3555735450197215,3.0,2.3555735450197215,3.0,2.3555735450197215,3.0,2.3281162146340413
335,B005R9AHO8,h,5.0,4.612968770463828,5.0,4.612968770463828,5.0,4.612968770463828,5.0,4.612968770463828,5.0,4.612968770463828,5.0,4.60895018854451
336,B002QZHV9A,h,5.0,2.3596319912810224,5.0,2.3596319912810224,5.0,2.3596319912810224,5.0,2.3596319912810224,5.0,2.3596319912810224,5.0,2.332216800127325
337,B000BW5W50,h,5.0,2.917812985537554,5.0,2.917812985537554,5.0,2.917812985537554,5.0,2.917812985537554,5.0,2.917812985537554,5.0,2.8961934405230965
338,B0019QHUTI,h,4.0,2.5160097362030194,4.0,2.5160097362030194,4.0,2.5160097362030194,4.0,2.5160097362030194,4.0,2.5160097362030194,4.0,2.49021822998834
339,B004TX0MLQ,h,5.0,3.5006691395191822,5.0,3.5006691395191822,5.0,3.5006691395191822,5.0,3.5006691395191822,5.0,3.5006691395191822,5.0,3.4851014451648408
340,B0050QLDGY,h,4.285714285714286,2.6286387619516205,4.285714285714286,2.6286387619516205,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.0,2.5920852764846365
341,B002C7DK7Y,h,5.0,3.1193112547776,5.0,3.1193112547776,5.0,3.1193112547776,5.0,3.1193112547776,5.0,3.1193112547776,5.0,3.099783885380372
342,B0006GDATQ,h,5.0,3.2872119987011197,5.0,3.2872119987011197,5.0,3.2872119987011197,5.0,3.2872119987011197,5.0,3.2872119987011197,5.0,3.2694279586331034
343,B003S961HG,h,1.0,2.0825706140383193,1.0,2.0825706140383193,1.0,2.0825706140383193,1.0,2.0825706140383193,1.0,2.0825706140383193,1.0,2.0522786683589906
344,B0018CQKXK,h,4.0,2.918032116931085,4.0,2.918032116931085,4.0,2.918032116931085,4.0,2.918032116931085,4.0,2.918032116931085,4.0,2.8964148471786446
345,B002QFMY42,h,5.0,2.0825706140383193,5.0,2.0825706140383193,5.0,2.0825706140383193,5.0,2.0825706140383193,5.0,2.0825706140383193,5.0,2.0522786683589906
346,B0034EMMNM,h,5.0,2.5264392698285656,5.0,2.5264392698285656,5.0,2.5264392698285656,5.0,2.5264392698285656,5.0,2.5264392698285656,5.0,2.5007560544494982
347,B003VAD40E,h,1.0,2.672756164608294,1.0,2.672756164608294,1.0,2.672756164608294,1.0,2.672756164608294,1.0,2.672756164608294,1.0,2.648592171408163
348,B0009EXM52,h,5.0,3.091503522672309,5.0,3.091503522672309,5.0,3.091503522672309,5.0,3.091503522672309,5.0,3.091503522672309,5.0,3.071687422958435
349,B003UFPN6S,h,5.0,2.4791795608742566,5.0,2.4791795608742566,5.0,2.4791795608742566,5.0,2.4791795608742566,5.0,2.4791795608742566,5.0,2.4530056434602567
350,B002R290Z0,h,5.0,2.5647815289028326,5.0,2.5647815289028326,5.0,2.5647815289028326,5.0,2.5647815289028326,5.0,2.5647815289028326,5.0,2.539496424831854
351,B004QWVY8A,h,4.0,2.7675857372293784,4.0,2.7675857372293784,4.0,2.7675857372293784,4.0,2.7675857372293784,4.0,2.7675857372293784,4.0,2.744406368464874
352,B001RV2VQW,h,5.0,2.8481740570552496,5.0,2.8481740570552496,5.0,2.8481740570552496,5.0,2.8481740570552496,5.0,2.8481740570552496,5.0,3.3526399842793717
353,B001BOFIRO,h,4.428571428571429,2.9747252055218985,4.428571428571429,2.9747252055218985,4.333333333333333,2.926710291896545,4.333333333333333,2.926710291896545,4.0,2.5857329078436555,5.0,3.069377310596171
354,B004YZMKKU,h,4.222222222222222,2.9269426438480313,4.25,2.9885089597791774,4.428571428571429,3.061298065929791,4.7272727272727275,3.050300632226002,4.7,3.0449733961190177,4.833333333333333,3.1865590680892244
355,B001UE7D2I,h,4.2,2.716361994929219,3.6666666666666665,2.398471794954511,5.0,2.800718463398714,5.0,3.199967254068219,5.0,3.199967254068219,5.0,3.1812773435520803
356,B000BBS63G,h,5.0,2.3922134757602693,5.0,2.3922134757602693,5.0,2.3922134757602693,5.0,2.3922134757602693,5.0,2.3922134757602693,5.0,2.3651365812463285
357,B003V264WW,h,3.5294117647058822,2.5186121393744636,3.5294117647058822,2.5186121393744636,3.625,2.5636495565239716,3.6666666666666665,2.593153502962605,3.8,2.606957378816488,3.6666666666666665,2.4730166650547556
358,B00016KMIS,h,5.0,2.5821161116739213,5.0,2.5821161116739213,5.0,2.7239421748101407,5.0,2.7239421748101407,5.0,2.7239421748101407,5.0,2.7003096508027307
359,B000R80ZTQ,h,4.0,2.8112055490480534,4.0625,2.7855107385401414,4.1,2.7658314212479818,3.8333333333333335,2.6082813096802138,3.8333333333333335,2.6082813096802138,5.0,2.9373060100306425
360,B000RZLL38,h,4.4,2.7158793056186568,4.4,2.7158793056186568,4.75,2.9139539951248894,4.75,2.9139539951248894,4.666666666666667,2.8474172698356224,5.0,2.6331180687850395
361,B0009XH6V4,h,3.857142857142857,2.4242451775369847,4.166666666666667,2.482681802167228,4.6,2.62704161919921,4.75,2.472120915233297,4.666666666666667,2.537549523340202,5.0,3.076773567240941
362,B0009XH6TG,h,4.368421052631579,2.896567094542769,4.2,2.8679960629578587,3.888888888888889,2.837082318277754,4.428571428571429,2.76905975955254,4.666666666666667,2.816031850306458,4.6,2.909688039722485
363,B004YZMKKU,h,4.222222222222222,2.9269426438480313,4.25,2.9885089597791774,4.428571428571429,3.061298065929791,4.7272727272727275,3.050300632226002,4.7,3.0449733961190177,4.833333333333333,3.1865590680892244
364,B001UHMWBM,h,5.0,2.308930806682093,5.0,2.308930806682093,5.0,2.308930806682093,5.0,2.308930806682093,5.0,2.308930806682093,5.0,2.3608676143108376
365,B004YZMKKU,h,4.222222222222222,2.9269426438480313,4.25,2.9885089597791774,4.428571428571429,3.061298065929791,4.7272727272727275,3.050300632226002,4.7,3.0449733961190177,4.833333333333333,3.1865590680892244
366,B00132ZG3U,h,4.125,2.7511065187396553,4.076923076923077,2.702940858271814,4.0,2.579865816226108,4.0,2.7180058850784157,3.8,2.6636970913126863,4.25,2.918331152806209
367,B004YZMKKU,h,4.222222222222222,2.9269426438480313,4.25,2.9885089597791774,4.428571428571429,3.061298065929791,4.7272727272727275,3.050300632226002,4.7,3.0449733961190177,4.833333333333333,3.1865590680892244
368,B00005O0MZ,h,3.6363636363636362,2.531352534823352,3.875,2.666934650148573,4.142857142857143,2.828817747328924,4.4,2.878964560814209,4.25,2.807682545478131,4.0,2.5901338384530206
369,B002BFX6EO,h,5.0,2.1634385239686527,5.0,2.1634385239686527,5.0,2.1634385239686527,5.0,1.9824285735684573,5.0,1.9824285735684573,5.0,1.9510968435965843
370,B003V264WW,h,3.5294117647058822,2.5186121393744636,3.5294117647058822,2.5186121393744636,3.625,2.5636495565239716,3.6666666666666665,2.593153502962605,3.8,2.606957378816488,3.6666666666666665,2.4730166650547556
371,B00092M2VO,h,3.4,2.2462159021064183,3.4,2.2462159021064183,3.0,2.2871272241234433,3.0,2.2871272241234433,2.3333333333333335,2.1251535263547945,2.3333333333333335,2.0953037230878806
372,B000BFJJ7E,h,2.0,1.8986329295434383,2.0,1.8986329295434383,2.0,1.8986329295434383,2.0,1.8986329295434383,2.0,1.8986329295434383,2.0,1.8664311414617838
373,B001LQY1X4,h,4.3,2.884139480935024,4.375,2.9204173896089802,4.6,3.093191113387729,4.5,3.084413242722452,4.0,2.5793352954105018,4.0,2.5542013044758347
374,B0001B86HM,h,5.0,2.450190753226261,5.0,2.450190753226261,5.0,2.450190753226261,5.0,2.450190753226261,5.0,2.450190753226261,5.0,2.4237158422763736
375,B0050QLDGY,h,4.285714285714286,2.6286387619516205,4.285714285714286,2.6286387619516205,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.0,2.5920852764846365
376,B003V264WW,h,3.5294117647058822,2.5186121393744636,3.5294117647058822,2.5186121393744636,3.625,2.5636495565239716,3.6666666666666665,2.593153502962605,3.8,2.606957378816488,3.6666666666666665,2.4730166650547556
377,B0009XH6UU,h,4.25,2.8089461332271264,4.25,2.8089461332271264,4.25,2.8089461332271264,4.0,2.627580976608315,4.0,2.627580976608315,4.0,2.5065122064038685
378,B003V264WW,h,3.5294117647058822,2.5186121393744636,3.5294117647058822,2.5186121393744636,3.625,2.5636495565239716,3.6666666666666665,2.593153502962605,3.8,2.606957378816488,3.6666666666666665,2.4730166650547556
379,B00092M2VO,h,3.4,2.2462159021064183,3.4,2.2462159021064183,3.0,2.2871272241234433,3.0,2.2871272241234433,2.3333333333333335,2.1251535263547945,2.3333333333333335,2.0953037230878806
380,B000R80ZTQ,h,4.0,2.8112055490480534,4.0625,2.7855107385401414,4.1,2.7658314212479818,3.8333333333333335,2.6082813096802138,3.8333333333333335,2.6082813096802138,5.0,2.9373060100306425
381,B000BBS636,h,4.166666666666667,2.54546687716172,4.0,2.4311200658332295,4.25,2.444497780825709,5.0,2.575679189240609,5.0,2.3606045898906407,5.0,2.3331994973204404
382,B0009XH6WI,h,3.75,2.40284250698622,4.0,2.4315259067561596,4.0,2.2001931262455106,4.5,2.4176943336487,4.5,2.4176943336487,5.0,2.5618677089010737
