"","product_id","avg_rating","evaluation_score","product_type"
"21956","b00av1ky54",5,2.8160280295756,"pacifier"
"21957","b00kvtqgw6",1,2.93718233124786,"pacifier"
"21958","b0072vh92m",5,3.44705780167858,"pacifier"
"21959","b00bohjryi",5,2.69688814527024,"pacifier"
"21964","b003oz3bpe",3,2.81480369806218,"pacifier"
"21965","b008dvi3km",5,4.17801954879183,"pacifier"
"21968","b007ukiiam",3,2.69089236626868,"pacifier"
"21969","b0010wfvro",4,3.20463895164967,"pacifier"
"21971","b005z1hu3o",5,4.2137932031582,"pacifier"
"21972","b0039c2n74",5,3.3649950447234,"pacifier"
"21973","b000sog7by",5,3.37883033699755,"pacifier"
"21975","b0091537c8",5,3.34418923069033,"pacifier"
"21980","b008kg5r6i",1.5,2.36891967412984,"pacifier"
"21981","b004ewg4za",4.5,3.08320900534463,"pacifier"
"21984","b00bc9pjmm",4,3.60082550154762,"pacifier"
"21985","b002bf5l2y",2,2.69676125283768,"pacifier"
"21986","B005SF6VXC",5,2.28720280360582,"pacifier"
"22021","b000g1yw98",2.33333333333333,2.27416692512848,"pacifier"
"22022","b00648kz7k",1,2.51815816092921,"pacifier"
"22023","b00hazs3ti",5,4.2183233095598,"pacifier"
"22024","b005oz2x92",5,2.80528968214535,"pacifier"
"22025","b00mg7fys8",5,3.20579294244894,"pacifier"
"22027","b004a2zca2",5,2.72523022825253,"pacifier"
"22028","b00dnqwy5w",5,3.76830953378823,"pacifier"
"22029","b00loyw2n4",4,3.21341380105315,"pacifier"
"22031","b001gamwb8",5,3.28936063727632,"pacifier"
"22032","b005vlxis4",5,2.81809566016682,"pacifier"
"22033","b002use15u",5,2.80230614439051,"pacifier"
"22034","b0012bwudq",1,2.12861065844,"pacifier"
"22035","b0077cwd5e",3,2.58065652508017,"pacifier"
"22036","b00dngln0e",4,3.43928774888563,"pacifier"
"22037","b00ibiblga",5,2.69676125283768,"pacifier"
"22038","b003vnklhk",5,4.13004850500975,"pacifier"
"22039","b007mchxbi",2,2.18547799221827,"pacifier"
"22040","b00bxe5mtq",1,2.69681625691481,"pacifier"
"22041","b0031qpn52",5,2.78470114694008,"pacifier"
"22042","b00d2ysrec",5,2.69736134010238,"pacifier"
"22043","b0074uqf0i",5,2.79099161464111,"pacifier"
"22044","b00dcg0wiy",5,2.94466478532412,"pacifier"
"22046","b000ge1mei",5,3.34792675216986,"pacifier"
"22047","b005wwi5o4",5,2.71813938663713,"pacifier"
"22049","b007y5rnky",5,2.79222988784041,"pacifier"
"22050","b00a0hs5i2",5,2.7772425505353,"pacifier"
"22051","b00b07sr34",5,3.45665856768776,"pacifier"
"22052","b0052tts2k",3.66666666666667,2.98220954337646,"pacifier"
"22055","b00h8ztsdk",3,2.89481297520726,"pacifier"
"22056","b00ios3zuw",3,2.69669527285115,"pacifier"
"22057","b001cwdipy",5,3.4400254410682,"pacifier"
"22058","b002rp0s5i",5,2.7534735167048,"pacifier"
"22061","b004rquydg",5,3.35994686980046,"pacifier"
"22062","b002ud65zo",4.5,3.37242688386574,"pacifier"
"22063","b006zsygow",5,3.43085247428593,"pacifier"
"22064","b005z0gjxm",5,3.62576216778088,"pacifier"
"22068","b00gun3yzo",3,3.4539515242935,"pacifier"
"22070","b00kdcc7yc",5,4.00505401448179,"pacifier"
"22071","b00l6gek3u",5,3.69285598465905,"pacifier"
"22072","b002ke1cba",4.5,3.45483633691962,"pacifier"
"22074","b00coab5ui",3,2.73803268901299,"pacifier"
"22076","b00azoi1wk",4,2.69676125283768,"pacifier"
"22078","b0088n4cua",5,3.53626383227187,"pacifier"
"22079","b008fqg9v0",5,2.67591074084322,"pacifier"
"22080","b00173dn80",5,2.75873682888196,"pacifier"
"22081","b00bpikggy",4,3.84745185110947,"pacifier"
"22082","b002bsgwtc",5,3.19176408343994,"pacifier"
"22083","b00cc0r7es",5,3.32951807970389,"pacifier"
"22084","b00e6nu5h0",1,2.29435625806337,"pacifier"
"22085","b0042d69ym",5,2.81761644063701,"pacifier"
"22088","b001nifntg",5,3.46551834632703,"pacifier"
"22089","b008hpp7xa",5,3.15830631293746,"pacifier"
"22090","b003b90ukm",2,2.69676125283768,"pacifier"
"22091","b0006fhbba",3,2.89889117886272,"pacifier"
"22110","B00KDRP960",5,2.77724195503479,"pacifier"
"22211","b00je0q9ie",5,3.49428565277777,"pacifier"
"22213","b008u5pl8i",4,2.94896845514295,"pacifier"
"22215","b000p9tk0w",5,3.60774383969252,"pacifier"
"22216","b00e3oy80w",5,2.69713000928972,"pacifier"
"22217","b0007xtn6m",1,2.6548972680702,"pacifier"
"22218","b00batqje6",5,3.35341811068241,"pacifier"
"22221","b001aqlgo2",5,2.82093456633003,"pacifier"
"22222","b008uvtga6",3,3.56159826028718,"pacifier"
"22224","b002kcmspq",4,3.26837827441693,"pacifier"
"22226","b004mey4uc",2.5,2.66917570898953,"pacifier"
"22227","b004ftq8n0",5,3.15711131205887,"pacifier"
"22228","b009e8vt1s",5,4.17667854540412,"pacifier"
"22232","B004GVFRM0",3,2.37936032549355,"pacifier"
"22246","b00irmaosq",4,3.73335976413711,"pacifier"
"22248","b006k6df9q",2,3.29210293582651,"pacifier"
"22250","b000tbk4ry",4,2.80077833043295,"pacifier"
"22251","b00318clby",4,3.01832681795794,"pacifier"
"22252","b000mmvts8",5,2.7863875748477,"pacifier"
"22253","b00bly1l7a",5,2.82598269141427,"pacifier"
"22255","b00an8s07y",1,2.63287756716907,"pacifier"
"22258","b00digz2tm",4,2.67734810492815,"pacifier"
"22259","b006b8x516",5,3.43991248785751,"pacifier"
"22260","b00f2mq82k",5,3.88215610979158,"pacifier"
"22261","b00ejtkds2",3,2.80475879090455,"pacifier"
"22262","b004u8x1mw",5,2.76539165851498,"pacifier"
"22263","b0064ik264",5,3.16588472639703,"pacifier"
"22264","b009wpumx4",4,3.1533931850703,"pacifier"
"22265","b001ow6k1q",5,3.268529373859,"pacifier"
"22266","b0040sopf4",5,3.31888684325231,"pacifier"
"22267","b002t96fw2",5,2.93217695236839,"pacifier"
"22268","b00bubnzb4",5,2.81956737392036,"pacifier"
"22269","b00l22wqs4",5,2.86928069948094,"pacifier"
"22270","b00b2bf0we",5,3.34638896856737,"pacifier"
"22271","b003hixof0",5,3.15145501007254,"pacifier"
"22272","b00kwyk2r0",5,3.37690060259943,"pacifier"
"22273","b00haqxw3o",5,3.03607115283985,"pacifier"
"22275","b000qfeql8",5,2.83470276789512,"pacifier"
"22276","b00af3ee5y",1,2.30186337693062,"pacifier"
"22277","b00bdcnsw6",2,3.1258820933769,"pacifier"
"22281","b007b5hclm",4,2.72907798862067,"pacifier"
"22282","b0054o9w1k",1,3.06888042137626,"pacifier"
"22283","b00cca025o",1,2.6963970709781,"pacifier"
"22284","b00607yhy2",5,2.83910181287252,"pacifier"
"22287","b00gabnv9a",4,3.16846894231201,"pacifier"
"22288","b00286fd8s",5,2.69676125283768,"pacifier"
"22289","b0012hcecc",3,2.58929548001082,"pacifier"
"22294","b0048h80hq",4,2.69676125283768,"pacifier"
"22295","b004ho5870",5,3.98479611240512,"pacifier"
"22296","b000g7wu4g",5,2.77487599211435,"pacifier"
"22297","b00gtvd2ta",5,2.69736789696587,"pacifier"
"22299","b00bqzkm6a",2,2.77912403554443,"pacifier"
"22300","b005iwm6ca",5,2.80334403707143,"pacifier"
"22302","b00gulat2c",3,3.13625688074744,"pacifier"
"22303","b009wgmk2e",5,2.76364638268492,"pacifier"
"22305","b000jihp88",5,3.75297207451428,"pacifier"
"22334","b00ayzfm86",5,2.70762494709511,"pacifier"
"22335","b000vvihps",3.66666666666667,3.26263527739241,"pacifier"
"22337","b002v3iqve",5,2.78110957853551,"pacifier"
"22338","b0072kdgpw",5,2.80341389889438,"pacifier"
"22339","b008ttq0sk",4.5,3.36270620463183,"pacifier"
"22340","b007uiftyw",5,2.69726121560283,"pacifier"
"22343","b00anva0ns",1,2.69676125283768,"pacifier"
"22344","b005av03ba",5,3.20032115406642,"pacifier"
"22345","b00188bczu",4,3.28749363561034,"pacifier"
"22346","b004fn0z2g",4,3.13377044229341,"pacifier"
"22347","b002uh5g2i",2,2.68230919583311,"pacifier"
"22348","b000066665",5,3.07486053143699,"pacifier"
"22349","b00d6apng2",3,2.69682803470469,"pacifier"
"22350","b000jhn3as",2.66666666666667,2.56633774615978,"pacifier"
"22351","b002fsaqao",5,2.69685601212173,"pacifier"
"22352","b00ahvr7zi",5,3.42721030522837,"pacifier"
"22356","b006pb2h40",5,3.67092615971893,"pacifier"
"22357","b000gb0nza",3,2.82182431199006,"pacifier"
"22361","b008ddpl4g",5,2.94271853736947,"pacifier"
"22362","b007aynpre",4.66666666666667,2.2971645576178,"pacifier"
"22363","b009nvapts",3,2.69676125283768,"pacifier"
"22364","b002f9muti",1,2.45501819430071,"pacifier"
"22366","b0011movs8",3,2.87062266002987,"pacifier"
"22367","b00efqxoto",3,3.68977642885457,"pacifier"
"22369","b00384yyxe",4.5,3.77084134385141,"pacifier"
"22370","b00bcce89e",3,3.17437203571928,"pacifier"
"22371","b00gef7gxy",3,3.33368771906923,"pacifier"
"22372","b001f9xup2",5,4.44264360737115,"pacifier"
"22373","b002t2282a",5,2.7764795712407,"pacifier"
"22379","b003bny9hs",1,2.69676125283768,"pacifier"
"22380","b007blo8b8",5,3.43817336271589,"pacifier"
"22382","b0096e9b10",5,3.16675402211182,"pacifier"
"22383","b00fc47zam",5,3.30013102768098,"pacifier"
"22407","B00LGXA348",5,2.98704901421629,"pacifier"
"22441","B0076WD6NI",5,2.69676125283768,"pacifier"
"22470","B00CC02RJI",1,2.69676125283768,"pacifier"
"22477","B005G37WQQ",3.75,3.34408589649741,"pacifier"
"22504","b00gu4apl4",5,2.69676125283768,"pacifier"
"22505","b00bmj7co0",5,2.69690088218467,"pacifier"
"22506","b0032z81m4",5,3.24083395706377,"pacifier"
"22507","b00bu7q5tw",1,2.69685593971124,"pacifier"
"22508","b00ivpn3kk",5,3.60957235743163,"pacifier"
"22509","b00atwr2ci",5,4.10935092381601,"pacifier"
"22510","b005xj2vge",4.5,3.14021090762571,"pacifier"
"22511","b00i59xaa0",5,3.56299686104267,"pacifier"
"22512","b0057m4p52",5,2.696854404329,"pacifier"
"22513","b00bwipd42",5,2.90186018277274,"pacifier"
"22514","b00f2mq0go",4,2.69719339585791,"pacifier"
"22515","b00ipvki9y",5,3.14552670874962,"pacifier"
"22516","b00d1v2a4o",4.5,3.0221853857357,"pacifier"
"22517","b007p58ods",5,3.51495706595593,"pacifier"
"22518","b008ppq2ky",4,3.21243172931245,"pacifier"
"22519","b006g9f978",5,3.0389297023686,"pacifier"
"22520","b00bi675w6",5,3.49466947608305,"pacifier"
"22521","b00b40qoka",5,2.83135837330985,"pacifier"
"22522","b00juj2z9g",5,4.77350952744682,"pacifier"
"22523","b004i5bu70",5,2.78638478240247,"pacifier"
"22524","b00dqqnsli",4,3.29453773612325,"pacifier"
"22525","b001caoyz4",3,2.46050108159139,"pacifier"
"22526","b00bi2w2nc",2,2.78328544523721,"pacifier"
"22527","b004byy72s",5,2.69685599219202,"pacifier"
"22529","b000zq51ee",5,2.77723799826477,"pacifier"
"22530","b00dvhn7hc",2,2.50292191584552,"pacifier"
"22532","b00froceks",5,2.99718056357784,"pacifier"
"22534","b00hrw6aqc",5,2.99307490893003,"pacifier"
"22535","b004e9sw7g",3.5,2.6424884138193,"pacifier"
"22536","b0058htimg",5,3.64183104892864,"pacifier"
"22537","b00499cgxm",4,3.20420862551654,"pacifier"
"22563","B008X6RH04",5,3.39001694865925,"pacifier"
"22631","B005HGH4JM",3.5,3.21897195560051,"pacifier"
"22653","B003LB2A44",4,2.76132191273086,"pacifier"
"22690","B0025NAI16",5,3.14222505630835,"pacifier"
"22707","b00h0dh2ni",3,3.44527850400545,"pacifier"
"22708","b00jvw3oow",4,3.92223497745335,"pacifier"
"22709","b0010sgzdc",4.33333333333333,2.9647775266344,"pacifier"
"22710","b0075teami",5,2.78110608252951,"pacifier"
"22711","b00c1r381s",4,3.33988636069434,"pacifier"
"22713","b009b390t4",3,2.62073558806721,"pacifier"
"22714","b0074v0rpq",5,2.69679897157992,"pacifier"
"22717","b0042l6oee",4,3.22160267963457,"pacifier"
"22718","b00dw9r03g",3,2.83099526010593,"pacifier"
"22719","b00aegr80a",5,3.3037660838296,"pacifier"
"22721","b0029xcoxw",5,2.69680109057296,"pacifier"
"22722","b001iyeznk",4,3.31836638966476,"pacifier"
"22723","b00kj2ir2c",4,3.46540479453192,"pacifier"
"22724","b004qixd7e",1,2.69676125283768,"pacifier"
"22725","b006zl22py",5,2.93745744242052,"pacifier"
"22726","b00a49zkn4",5,2.93474185141789,"pacifier"
"22734","B001UI6X98",5,3.25920355617767,"pacifier"
"22736","b00433oqo6",4.5,3.62142167717474,"pacifier"
"22739","b00ab795da",5,1.43854089028547,"pacifier"
"22740","b00d35qrlu",5,2.94495040253349,"pacifier"
"22742","b00318co6g",5,2.78415932583529,"pacifier"
"22744","b0038jdd36",5,2.79892756183411,"pacifier"
"22747","b00a7ltkw6",2,2.68482335136778,"pacifier"
"22748","b001i481lm",4,2.97676567620529,"pacifier"
"22749","b00e3sosoo",3,3.25434868583249,"pacifier"
"22750","b000ig6474",5,2.79651399424918,"pacifier"
"22751","b00h3x7zt6",1,2.69676125283768,"pacifier"
"22753","b002rl7uwq",5,2.80739015425185,"pacifier"
"22754","b00fben8wm",5,3.01866049286158,"pacifier"
"22755","b000k4ysvi",4.5,3.30400737707881,"pacifier"
"22756","b00a47j6yu",3,2.69676125283768,"pacifier"
"22758","b0067gkhhm",5,3.27747048576485,"pacifier"
"22759","b006jof9ie",5,3.066728283198,"pacifier"
"22761","b00ehkhvkg",4,2.79051944252621,"pacifier"
"22762","b00apsfhak",4,4.36829965707029,"pacifier"
"22763","b004ahkuhw",4,3.4424140669896,"pacifier"
"22764","b00f2dvwso",5,4.02155029841998,"pacifier"
"22765","b00ihajcju",5,3.51793787416007,"pacifier"
"22767","b00cbsjw6m",5,4.15624763443651,"pacifier"
"22768","b000lrgq0a",1,2.72246891127952,"pacifier"
"22769","b00iyre2w8",1,2.59505238599851,"pacifier"
"22770","b0002e7diq",5,2.66651165496888,"pacifier"
"22771","b002uxqrm0",4,3.21348954396709,"pacifier"
"22772","b006zoit7q",5,2.91681915398101,"pacifier"
"22774","b00dqaqm9e",5,2.69676125283768,"pacifier"
"22775","b006zsyj08",3,3.18004094637657,"pacifier"
"22778","b005fivme0",4,2.63947642947643,"pacifier"
"22779","b001g6dqoe",5,4.07572077081539,"pacifier"
"22780","b004wn9rza",5,3.62855859081902,"pacifier"
"22781","b000gk5xy2",4,3.25300518982373,"pacifier"
"22782","b001dwg32s",5,3.35662030190846,"pacifier"
"22783","b002mar6j4",1,2.69676125283768,"pacifier"
"22785","b00gc4pjli",5,2.81110575655508,"pacifier"
"22786","b0051y1kvi",5,2.89144945009139,"pacifier"
"22787","b000mp8s7k",5,3.5183701014494,"pacifier"
"22788","b0070a56v6",5,3.42369486829702,"pacifier"
"22791","b005o6fmxa",5,2.69683007541427,"pacifier"
"22792","b008y2dg8o",5,3.38529929454792,"pacifier"
"22793","b004tekph6",5,3.06256196240355,"pacifier"
"22796","b00g3xr8ps",5,3.17309106780588,"pacifier"
"22799","b00dd6lmve",5,3.69829488870098,"pacifier"
"22800","b000ydzeea",4.5,2.99657224830108,"pacifier"
"22801","b00gddu1lg",4,3.48872122392292,"pacifier"
"22803","b00bexb28q",1,2.85957612053323,"pacifier"
"22805","b00asi748a",5,2.75873173367284,"pacifier"
"22807","b00iogin7e",5,2.93956592247631,"pacifier"
"22808","b0090pnyfe",5,3.11848090516956,"pacifier"
"22809","b00a8ezoiq",1,3.07461485399993,"pacifier"
"22811","b00ibibm96",5,3.39938679724871,"pacifier"
"22812","b00hv59wa6",5,3.5044693864206,"pacifier"
"22813","b00apsydeg",5,3.41234211509461,"pacifier"
"22815","b00ed20k9w",5,2.89535751315589,"pacifier"
"22816","b004le8thw",5,3.3933095461276,"pacifier"
"22817","b009l1vwco",4.5,3.42270415989685,"pacifier"
"22818","b00cwn3hsa",4,2.85435604268932,"pacifier"
"22819","b007r66aya",1,2.30665709665399,"pacifier"
"22820","b00ebceoyq",4,3.04479911899174,"pacifier"
"22823","b00gtxnut0",5,2.69685143954848,"pacifier"
"22824","b002sgcz5m",2,2.74371744224103,"pacifier"
"22841","B00475Q3YG",5,2.75873147264779,"pacifier"
"22878","b006udlxj8",5,2.82269929784154,"pacifier"
"22880","b005bwxhuw",5,3.60132515247241,"pacifier"
"22881","b0001x0dto",2,3.05079417630799,"pacifier"
"22882","b00hrw6am6",5,2.78469274370127,"pacifier"
"22883","b000gce5c6",5,3.00872534563001,"pacifier"
"22884","b002pav6t2",4,3.9795539535435,"pacifier"
"22886","b00b2i5f90",4,2.74161686044395,"pacifier"
"22887","b004armc14",3,3.70785425289764,"pacifier"
"22888","b001d7dyuc",4,4.45958587876454,"pacifier"
"22891","b00018xcs8",4.5,3.3615618782235,"pacifier"
"22892","b0013o9rx8",4.5,2.97676192290997,"pacifier"
"22893","b009jvyq6k",2,2.7896845447205,"pacifier"
"22897","b008k0tnt6",5,2.78469256114618,"pacifier"
"22899","b005rcl6cw",1,2.6427642570296,"pacifier"
"22901","b00gy0ngpq",5,3.06830482854533,"pacifier"
"22902","b0081bf0lo",4,2.82783193709647,"pacifier"
"22903","b009ae77eo",3,3.60163008028214,"pacifier"
"22904","b00cbo0pj4",5,2.92872250753948,"pacifier"
"22905","b0048h9lcy",5,2.81714088839205,"pacifier"
"22906","b007ahurta",5,2.97401410177699,"pacifier"
"22908","b0062d7cq4",4,2.85353216671589,"pacifier"
"22909","b002wb2314",4,2.72219974930347,"pacifier"
"22911","b002r84806",5,2.81609949159622,"pacifier"
"22912","b005cncbuc",3,3.01521870583379,"pacifier"
"22913","b00f9q3fpc",5,3.48215663798429,"pacifier"
"22916","b0052tt6gi",5,2.74437830069507,"pacifier"
"22917","b004umawdy",5,2.78587436279064,"pacifier"
"22919","b006sfuctk",5,2.90460741533811,"pacifier"
"22920","b00aqe6z6i",5,2.81104779618806,"pacifier"
"22942","b00bwrpcb2",5,3.89405516631025,"pacifier"
"22943","b000or8uni",5,2.70295027878506,"pacifier"
"22945","b004tutols",5,2.69893373374328,"pacifier"
"22947","b002mg5yf6",5,3.79522945099803,"pacifier"
"22948","b003f6qyug",5,2.82189641983651,"pacifier"
"22949","b00e1a68p6",5,2.79086935962179,"pacifier"
"22951","b004fowdkc",5,3.35147264765128,"pacifier"
"22953","b000wpbavq",2,2.13995910830893,"pacifier"
"22956","b004e8e05a",3,3.08790656010052,"pacifier"
"22957","b00d4xzo2e",1,2.57320247172345,"pacifier"
"22958","b00h07nidc",5,3.0591221205418,"pacifier"
"22976","B000P39N6E",4.46153846153846,3.28590352382453,"pacifier"
"22991","b002oowab2",4.5,3.44796267075463,"pacifier"
"22992","b00cgrhp44",5,3.04088482596034,"pacifier"
"22993","b00bv0esjw",4,3.85357687901067,"pacifier"
"22997","b00grs9yme",3,2.73193904391414,"pacifier"
"22998","b0028lgmqu",5,2.69676125283768,"pacifier"
"23000","b00hg696qk",5,4.08785607800995,"pacifier"
"23003","b002mpydv8",5,3.0324557216487,"pacifier"
"23004","b0009jb3a8",4.66666666666667,2.99755523052656,"pacifier"
"23006","b00fbens2w",3,2.56123408746244,"pacifier"
"23010","b000o8ugum",5,3.1153624710069,"pacifier"
"23011","b00e7b20si",5,2.92178124128742,"pacifier"
"23012","b00gizqd70",5,3.6776571993217,"pacifier"
"23015","b006z6e810",3,3.06289748420886,"pacifier"
"23016","b007s1t42o",5,3.17892115146655,"pacifier"
"23017","b00i9k3b6i",4,2.69676125283768,"pacifier"
"23018","b000f6r3tu",5,3.38039933666339,"pacifier"
"23019","b0030uubmo",3.75,2.76665468090807,"pacifier"
"23020","b004a910ug",4.5,3.0030594514755,"pacifier"
"23022","b004gxa6j2",3.33333333333333,2.85829947500788,"pacifier"
"23023","b00j2e0r5i",5,3.67698588124911,"pacifier"
"23024","b00j942t52",5,2.71215220880337,"pacifier"
"23025","b008vw9m9y",3,2.69676125283768,"pacifier"
"23026","b00j7g3yy2",5,2.74077046426852,"pacifier"
"23028","b00dw22xwq",5,2.77723372336249,"pacifier"
"23029","b004hwhyg0",5,4.20744706847377,"pacifier"
"23030","b009rph4ai",4,2.30508404096798,"pacifier"
"23031","b002sg773w",5,3.7413171920224,"pacifier"
"23032","b004xi5dgg",3,4.95511675561409,"pacifier"
"23067","B006QO57A2",4.75,3.01608582853843,"pacifier"
"23076","B00DW3CVHM",4,3.01357324280001,"pacifier"
"23088","b009ijgp8k",3,3.0535311795719,"pacifier"
"23090","b009zu3mxs",5,3.55930726292181,"pacifier"
"23093","b004qzbeaa",5,3.07987367657065,"pacifier"
"23094","b001txzgh4",5,2.86727523760486,"pacifier"
"23096","b006pb2gn2",3.5,2.56098931573608,"pacifier"
"23097","b009wnjvpq",5,3.32958587860901,"pacifier"
"23098","b00fgvowyi",5,3.65575459592331,"pacifier"
"23099","b0049b3td6",1,2.11577758752133,"pacifier"
"23100","b00h5qya8u",1,2.67429009279802,"pacifier"
"23101","b00ei1ml6s",1,2.18600691337492,"pacifier"
"23103","b000056jak",5,3.10545105725151,"pacifier"
"23105","b00914p9uw",5,2.78698978781264,"pacifier"
"23106","b00a0id6yo",1,2.58663033980685,"pacifier"
"23177","B009M8P6LY",4.5,2.97464794467344,"pacifier"
"23190","B006P40NW0",5,4.02096362814839,"pacifier"
"23205","B003C0CFQM",5,3.36771929321903,"pacifier"
"23231","B007XLFR70",4.33333333333333,2.71053786581784,"pacifier"
"23268","b005nmp6ig",5,2.78968219141291,"pacifier"
"23270","b004o7f3hk",5,3.47002782759607,"pacifier"
"23271","b00c18d1xc",5,2.90963158872018,"pacifier"
"23273","b000g7tiza",5,2.84236692883851,"pacifier"
"23274","b007a2zop2",5,3.25694538525645,"pacifier"
"23336","b006qh45bg",5,3.7433746563353,"pacifier"
"23337","b006v84me0",4,3.07873840442217,"pacifier"
"23338","b00ca68v44",5,3.04942399965675,"pacifier"
"23339","b00ajheci0",1,2.49566755498044,"pacifier"
"23340","b00avpthxu",4,2.78155861575678,"pacifier"
"23341","b007e8rsl0",5,4.24682388575873,"pacifier"
"23345","b001iyb2hw",5,3.44429354925073,"pacifier"
"23346","b00aubx470",5,3.27118442919693,"pacifier"
"23348","b004bj0sna",5,3.24799651107686,"pacifier"
"23349","b0006guy18",4.5,2.98541502168211,"pacifier"
"23352","b004euvcbs",5,2.96867315204341,"pacifier"
"23353","b00ctblzys",3,2.9543361756773,"pacifier"
"23355","b00d4ih0lw",5,3.30509222796252,"pacifier"
"23359","b000ftd1hk",4,3.13268025768514,"pacifier"
"23361","b00aw0mzf6",5,3.10103766197632,"pacifier"
"23362","b00913dco8",5,2.90105513689052,"pacifier"
"23413","B000ZD3YG4",4.2,3.0878174435294,"pacifier"
"23456","B00GVZ6EUS",5,3.2178001075813,"pacifier"
"23497","B006P3DULC",5,2.89361555673613,"pacifier"
"23533","b009iw2hma",1,2.23576083284543,"pacifier"
"23534","b004iyavgm",5,3.48756330725302,"pacifier"
"23535","b00eoml70w",5,3.13065010810256,"pacifier"
"23538","b005fa39gw",3,3.80709932262434,"pacifier"
"23540","b004xcxzus",5,4.14663485776136,"pacifier"
"23541","b00hy0lyvi",5,2.7670795803552,"pacifier"
"23542","b004lwzz76",4.5,3.316106548878,"pacifier"
"23544","b008in8z4y",5,3.95405244415067,"pacifier"
"23545","b0052ierhm",5,3.52179044178128,"pacifier"
"23547","b00ahvr1rm",2,2.57312982808088,"pacifier"
"23548","b009ydcmj6",5,3.43196584088519,"pacifier"
"23549","b007wf2pgs",5,2.95978999533848,"pacifier"
"23550","b002mxp3sm",5,3.43691067264815,"pacifier"
"23551","b00gmd8q5a",5,3.65535914192753,"pacifier"
"23553","b00139ybqq",1,1.61133174120442,"pacifier"
"23554","b00elomdzq",5,3.20977660835075,"pacifier"
"23555","b005cneqk0",3.5,2.97694202458738,"pacifier"
"23557","b00cjdmol4",5,4.20676344859386,"pacifier"
"23558","b0009et8e6",4,3.79764703941092,"pacifier"
"23560","b00j7icka4",4,3.40479073141157,"pacifier"
"23561","b00g64hsr2",1,2.70651201178998,"pacifier"
"23563","b00flxnlru",3,2.30280385614111,"pacifier"
"23564","b004gec8lu",5,2.9944821848051,"pacifier"
"23566","b0089wyiwm",5,2.88613058398252,"pacifier"
"23567","b00cgplf2e",4,3.23093373701678,"pacifier"
"23568","b00gabnsvg",5,3.45125503862049,"pacifier"
"23569","b001q4zzdq",5,3.37190237843231,"pacifier"
"23570","b0053tcmxg",4,3.40996464883366,"pacifier"
"23573","b005bpdlq4",5,2.89122907228847,"pacifier"
"23574","b00a3fdnn8",5,2.75398351601254,"pacifier"
"23576","b00318ckmy",5,2.80960532902929,"pacifier"
"23578","b00cs14aau",2,2.53569296210266,"pacifier"
"23579","b007axalko",2,2.13788234629265,"pacifier"
"23580","b004awpy5k",5,3.6455290746874,"pacifier"
"23581","b00208ry2c",4,3.48924736153286,"pacifier"
"23582","b00b59pvt0",4,2.53773717229547,"pacifier"
"23583","b0043xcyl8",1,2.38466095604685,"pacifier"
"23584","b003jjx2ig",5,3.47335679101663,"pacifier"
"23585","b002cn5e22",5,3.38868640997598,"pacifier"
"23588","b00cgo80e6",5,3.55436630710784,"pacifier"
"23593","B002TRMDQ6",5,3.21468417788045,"pacifier"
"23641","b003dign1g",5,3.24366553755461,"pacifier"
"23642","b005fpt51k",4.66666666666667,2.70039132452936,"pacifier"
"23643","b004cfc7tq",5,4.12591806621515,"pacifier"
"23644","b003am8cjq",1,2.22868591259102,"pacifier"
"23645","b00ajsiw58",3,2.79727864084347,"pacifier"
"23647","b0025myx2m",5,2.90505561168281,"pacifier"
"23648","b009c04jaq",5,2.56345097414075,"pacifier"
"23649","b00880q01w",5,2.72354815340906,"pacifier"
"23650","b00a282sgo",5,3.37341824074486,"pacifier"
"23677","B0026ODL22",5,3.44552567364102,"pacifier"
"23779","B006S1QCP2",5,3.15337660288455,"pacifier"
"23784","b0046n26yu",4,3.54099792650297,"pacifier"
"23785","b000p23cu8",5,3.40567275176897,"pacifier"
"23786","b00c0xnitu",5,3.31840876060185,"pacifier"
"23787","b0012zxzae",4,4.4441797921353,"pacifier"
"23788","b009wfd2ko",5,4.38715514549056,"pacifier"
"23789","b004hdbtm4",5,3.48993636845644,"pacifier"
"23790","b000o1shi2",1,2.02337864456656,"pacifier"
"23791","b00fzglkto",5,2.91134503072513,"pacifier"
"23792","b0016oateg",5,3.22034272693066,"pacifier"
"23793","b00e3rkc4k",5,2.84999997972104,"pacifier"
"23794","b007oqp6a2",4.66666666666667,3.27493582714141,"pacifier"
"23795","b007kc6uf0",5,3.01952868589955,"pacifier"
"23796","b0033lmpbu",3,3.10824592254802,"pacifier"
"23797","b003drf3cm",5,3.37185240635603,"pacifier"
"23798","b002vlr6je",5,3.18637566169941,"pacifier"
"23822","b008k4gmog",5,3.48027913025146,"pacifier"
"23823","b00cmr3h0o",5,3.60202812499981,"pacifier"
"23824","b007fi51ok",5,3.53230435030591,"pacifier"
"23825","b00hs6dzem",2,2.69676125283768,"pacifier"
"23826","b0090om1f4",4,3.232909437905,"pacifier"
"23828","b0067gkhvs",5,3.29846626891944,"pacifier"
"23829","b0043c5xyy",5,3.36668067915755,"pacifier"
"23830","b002wgi5se",5,3.54454002348051,"pacifier"
"23832","b000zym8tw",5,3.07945372604285,"pacifier"
"23834","b004i2qa0u",5,2.90229668273021,"pacifier"
"23836","b007umrd42",1,2.76849609591933,"pacifier"
"23837","b005erhkxo",5,3.13343656085561,"pacifier"
